Stock,country,fishingarea,fleetname,CatchCat,Datayear,DiscardsImportedOrUnrep,AgeOrLengthDistribution,Weight_Total_in_kg,Effort_Total,code,DataUsedInAssessment
pol.27.3a4,UK(Scotland),27.4,GNS_DEF_>=220_0_0_all,Landings,2018,Imported,Estimated,464.000,-9,kWd,DataUsedInAssessment
pol.27.3a4,UK(Scotland),27.4,MIS_MIS_0_0_0_HC,Discards,2018,Unreported,Estimated,0.000,-9,kWd,DataUsedInAssessment
pol.27.3a4,UK(Scotland),27.4,MIS_MIS_0_0_0_HC,Landings,2018,Imported,Estimated,45803.000,-9,kWd,DataUsedInAssessment
pol.27.3a4,UK(Scotland),27.4,OTB_CRU_70-99_0_0_all,Discards,2018,Unreported,Estimated,0.000,-9,kWd,DataUsedInAssessment
pol.27.3a4,UK(Scotland),27.4,OTB_CRU_70-99_0_0_all,Landings,2018,Imported,Estimated,125.000,-9,kWd,DataUsedInAssessment
pol.27.3a4,UK(Scotland),27.4,OTB_DEF_>=120_0_0_all,Discards,2018,Unreported,Estimated,0.000,-9,kWd,DataUsedInAssessment
pol.27.3a4,UK(Scotland),27.4,OTB_DEF_>=120_0_0_all,Landings,2018,Imported,Sampled,435840.000,-9,kWd,DataUsedInAssessment
pol.27.89a,France,27.8.a,GNS_DEF_100-119_0_0_all,Discards,2018,Imported,Estimated,14377.259,2114450,kWd,DataNotUsed
pol.27.89a,France,27.8.a,GNS_DEF_100-119_0_0_all,Landings,2018,Imported,Estimated,399997.990,2114450,kWd,DataNotUsed
pol.27.89a,France,27.8.a,GNS_DEF_100-119_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,590489,kWd,DataNotUsed
pol.27.89a,France,27.8.a,GNS_DEF_60-79_0_0,Discards,2018,Imported,Sampled,3998.729,32831,kWd,DataNotUsed
pol.27.89a,France,27.8.a,GNS_DEF_60-79_0_0,Landings,2018,Imported,Estimated,102046.750,169705,kWd,DataNotUsed
pol.27.89a,France,27.8.a,GNS_DEF_all_0_0_all,Landings,2018,Imported,Estimated,47675.390,365976,kWd,DataNotUsed
pol.27.89a,France,27.8.a,GNS_DEF_all_0_0_all,Landings,2018,Imported,Sampled,23221.560,121934,kWd,DataNotUsed
pol.27.89a,France,27.8.a,GTR_DEF_100-119_0_0_all,Discards,2018,Imported,Estimated,20364.995,2544852,kWd,DataNotUsed
pol.27.89a,France,27.8.a,GTR_DEF_100-119_0_0_all,Landings,2018,Imported,Estimated,75739.020,2544852,kWd,DataNotUsed
pol.27.89a,France,27.8.a,GTR_DEF_60-79_0_0,Landings,2018,Imported,Estimated,6457.080,49920,kWd,DataNotUsed
pol.27.89a,France,27.8.a,LHM_DEF,Landings,2018,Imported,Estimated,180972.840,387895,kWd,DataNotUsed
pol.27.89a,France,27.8.a,LLS_DEF,Discards,2018,Imported,Estimated,0.000,421006,kWd,DataNotUsed
pol.27.89a,France,27.8.a,LLS_DEF,Landings,2018,Imported,Estimated,198531.990,1375376,kWd,DataNotUsed
pol.27.89a,France,27.8.a,LLS_DEF,Landings,2018,Imported,Sampled,21247.800,288969,kWd,DataNotUsed
pol.27.89a,France,27.8.a,MIS_MIS_0_0_0,Landings,2018,Imported,Estimated,52262.180,18700967,kWd,DataNotUsed
pol.27.89a,France,27.8.a,MIS_MIS_0_0_0,Logbook Registered Discard,2018,Imported,Estimated,0.000,5247738,kWd,DataNotUsed
pol.27.89a,France,27.8.a,OTB_DEF_>=70_0_0,Discards,2018,Imported,Estimated,0.000,4073183,kWd,DataNotUsed
pol.27.89a,France,27.8.a,OTB_DEF_>=70_0_0,Landings,2018,Imported,Estimated,52027.430,4073183,kWd,DataNotUsed
pol.27.89a,France,27.8.a,OTT_DEF_>=70_0_0,Discards,2018,Imported,Estimated,0.000,4465619,kWd,DataNotUsed
pol.27.89a,France,27.8.a,OTT_DEF_>=70_0_0,Landings,2018,Imported,Estimated,21463.540,5178946,kWd,DataNotUsed
pol.27.89a,France,27.8.a,SSC_DEF_All_0_0_All,Landings,2018,Imported,Estimated,5.150,7305,kWd,DataNotUsed
pol.27.89a,France,27.8.b,GNS_DEF_100-119_0_0_all,Discards,2018,Imported,Estimated,0.000,1278754,kWd,DataNotUsed
pol.27.89a,France,27.8.b,GNS_DEF_100-119_0_0_all,Landings,2018,Imported,Estimated,17240.730,1278754,kWd,DataNotUsed
pol.27.89a,France,27.8.b,GNS_DEF_100-119_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,299691,kWd,DataNotUsed
pol.27.89a,France,27.8.b,GNS_DEF_all_0_0_all,Discards,2018,Imported,Estimated,0.000,78637,kWd,DataNotUsed
pol.27.89a,France,27.8.b,GNS_DEF_all_0_0_all,Landings,2018,Imported,Estimated,124.250,304913,kWd,DataNotUsed
pol.27.89a,France,27.8.b,GTR_DEF_100-119_0_0_all,Discards,2018,Imported,Estimated,0.000,2412935,kWd,DataNotUsed
pol.27.89a,France,27.8.b,GTR_DEF_100-119_0_0_all,Landings,2018,Imported,Estimated,10892.670,2412935,kWd,DataNotUsed
pol.27.89a,France,27.8.b,GTR_DEF_100-119_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,680948,kWd,DataNotUsed
pol.27.89a,France,27.8.b,GTR_DEF_60-79_0_0,Landings,2018,Imported,Estimated,0.060,4357,kWd,DataNotUsed
pol.27.89a,France,27.8.b,LLS_DEF,Discards,2018,Imported,Estimated,0.000,821228,kWd,DataNotUsed
pol.27.89a,France,27.8.b,LLS_DEF,Landings,2018,Imported,Estimated,4543.700,976293,kWd,DataNotUsed
pol.27.89a,France,27.8.b,MIS_MIS_0_0_0,Landings,2018,Imported,Estimated,1598.930,3647967,kWd,DataNotUsed
pol.27.89a,France,27.8.b,OTB_DEF_>=70_0_0,Discards,2018,Imported,Estimated,0.000,1498974,kWd,DataNotUsed
pol.27.89a,France,27.8.b,OTB_DEF_>=70_0_0,Landings,2018,Imported,Estimated,2367.410,2958394,kWd,DataNotUsed
pol.27.89a,France,27.8.b,OTT_DEF_>=70_0_0,Landings,2018,Imported,Estimated,441.100,317404,kWd,DataNotUsed
pol.27.89a,France,27.8.c,GNS_DEF_100-119_0_0_all,Landings,2018,Imported,Estimated,0.120,24211,kWd,DataNotUsed
pol.27.89a,France,27.8.c,GTR_DEF_100-119_0_0_all,Landings,2018,Imported,Estimated,45.630,1400,kWd,DataNotUsed
pol.27.89a,France,27.8.c,LHM_DEF,Landings,2018,Imported,Estimated,36.270,2986,kWd,DataNotUsed
pol.27.89a,France,27.8.c,LLS_DEF,Landings,2018,Imported,Estimated,2.500,7458,kWd,DataNotUsed
pol.27.89a,France,27.8.c,OTB_DEF_>=70_0_0,Landings,2018,Imported,Estimated,0.120,3590,kWd,DataNotUsed
pol.27.89a,France,27.8.d,GNS_DEF_100-119_0_0_all,Landings,2018,Imported,Estimated,25.040,75142,kWd,DataNotUsed
pol.27.89a,France,27.8.d,GNS_DEF_60-79_0_0,Landings,2018,Imported,Estimated,223.460,744,kWd,DataNotUsed
pol.27.89a,France,27.8.d,GNS_DEF_all_0_0_all,Landings,2018,Imported,Estimated,3.040,10958,kWd,DataNotUsed
pol.27.89a,France,27.8.d,GTR_DEF_100-119_0_0_all,Landings,2018,Imported,Estimated,53.630,13620,kWd,DataNotUsed
pol.27.89a,France,27.8.d,LLS_DEF,Landings,2018,Imported,Estimated,5.320,66786,kWd,DataNotUsed
pol.27.89a,France,27.8.d,MIS_MIS_0_0_0,Landings,2018,Imported,Estimated,43.860,866173,kWd,DataNotUsed
pol.27.89a,France,27.8.d,OTB_DEF_>=70_0_0,Landings,2018,Imported,Estimated,103.440,52302,kWd,DataNotUsed
pol.27.89a,France,27.8.d,OTT_DEF_>=70_0_0,Landings,2018,Imported,Estimated,1149.870,185156,kWd,DataNotUsed
pol.27.89a,Portugal,27.9.a,MIS_MIS_0_0_0,Landings,2018,Imported,Estimated,32259.500,16970632,kWd,DataNotUsed
pol.27.89a,Portugal,27.9.a,OTB,Landings,2018,Imported,Estimated,825.000,7807542,kWd,DataNotUsed
pol.27.89a,Portugal,27.9.a,OTB_CRU_>=55_0_0,Discards,2018,Imported,Estimated,0.000,-36,NA,DataNotUsed
pol.27.89a,Portugal,27.9.a,OTB_DEF_>=55_0_0,Discards,2018,Imported,Estimated,0.000,-36,NA,DataNotUsed
pol.27.89a,Spain,27.8.a,GNS_DEF_>=100_0_0,Landings,2018,Imported,Estimated,1380.000,146312,kWd,DataNotUsed
pol.27.89a,Spain,27.8.a,LLS_DEF_0_0_0,Landings,2018,Imported,Estimated,540.000,557642,kWd,DataNotUsed
pol.27.89a,Spain,27.8.a,OTB_DEF_>=70_0_0,Landings,2018,Imported,Estimated,450.000,404150,kWd,DataNotUsed
pol.27.89a,Spain,27.8.b,GNS_DEF_>=100_0_0,Landings,2018,Imported,Estimated,350.000,57690,kWd,DataNotUsed
pol.27.89a,Spain,27.8.b,GNS_DEF_60-79_0_0,Landings,2018,Imported,Estimated,24.400,10304,kWd,DataNotUsed
pol.27.89a,Spain,27.8.b,GTR_DEF_60-79_0_0,Landings,2018,Imported,Estimated,15.000,3680,kWd,DataNotUsed
pol.27.89a,Spain,27.8.b,LLS_DEF_0_0_0,Landings,2018,Imported,Estimated,472.870,368873,kWd,DataNotUsed
pol.27.89a,Spain,27.8.b,OTB_DEF_>=70_0_0,Discards,2018,Imported,Sampled,830.310,145223,kWd,DataNotUsed
pol.27.89a,Spain,27.8.b,OTB_DEF_>=70_0_0,Discards,2018,Imported,Sampled,1011.950,196883,kWd,DataNotUsed
pol.27.89a,Spain,27.8.b,OTB_DEF_>=70_0_0,Discards,2018,Imported,Sampled,609.760,117503,kWd,DataNotUsed
pol.27.89a,Spain,27.8.b,OTB_DEF_>=70_0_0,Discards,2018,Imported,Sampled,363.260,67137,kWd,DataNotUsed
pol.27.89a,Spain,27.8.b,OTB_DEF_>=70_0_0,Landings,2018,Imported,Estimated,25.740,145223,kWd,DataNotUsed
pol.27.89a,Spain,27.8.b,OTB_DEF_>=70_0_0,Landings,2018,Imported,Sampled,245.700,67137,kWd,DataNotUsed
pol.27.89a,Spain,27.8.b,OTB_DEF_>=70_0_0,Landings,2018,Imported,Sampled,187.200,196883,kWd,DataNotUsed
pol.27.89a,Spain,27.8.b,OTB_DEF_>=70_0_0,Landings,2018,Imported,Sampled,120.740,117503,kWd,DataNotUsed
pol.27.89a,Spain,27.8.b,PTB_DEF_>=70_0_0,Landings,2018,Imported,Estimated,412.440,236881,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,GNS_DEF_>=100_0_0,Discards,2018,Imported,Estimated,0.000,207214,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,GNS_DEF_>=100_0_0,Landings,2018,Imported,Estimated,310.000,207214,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,GNS_DEF_60-79_0_0,Landings,2018,Imported,Estimated,9248.440,177365,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,GNS_DEF_60-79_0_0,Landings,2018,Imported,Sampled,6733.490,135741,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,GNS_DEF_60-79_0_0,Landings,2018,Imported,Sampled,3323.640,112687,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,GNS_DEF_60-79_0_0,Landings,2018,Imported,Sampled,7521.270,257744,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,GNS_DEF_80-99_0_0,Discards,2018,Imported,Estimated,0.000,685120,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,GNS_DEF_80-99_0_0,Landings,2018,Imported,Estimated,1110.000,147415,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,GNS_DEF_80-99_0_0,Landings,2018,Imported,Sampled,4340.000,183261,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,GNS_DEF_80-99_0_0,Landings,2018,Imported,Sampled,5630.000,216946,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,GNS_DEF_80-99_0_0,Landings,2018,Imported,Sampled,2370.000,128099,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,GTR_DEF_60-79_0_0,Landings,2018,Imported,Estimated,13205.860,773084,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,LHM_DEF_0_0_0,Landings,2018,Imported,Estimated,220.000,16996,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,LLS_DEF_0_0_0,BMS landing,2018,Imported,Estimated,1.000,319471,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,LLS_DEF_0_0_0,Landings,2018,Imported,Estimated,3985.030,240678,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,LLS_DEF_0_0_0,Landings,2018,Imported,Sampled,3462.340,319471,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,LLS_DEF_0_0_0,Landings,2018,Imported,Sampled,21962.270,168497,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,LLS_DEF_0_0_0,Landings,2018,Imported,Sampled,45796.950,314828,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,MIS_MIS_0_0_0_HC,Landings,2018,Imported,Estimated,590.000,23176,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,OTB_DEF_>=55_0_0,Discards,2018,Imported,Estimated,0.000,1716954,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,OTB_DEF_>=55_0_0,Landings,2018,Imported,Estimated,1244.000,1699998,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,OTB_MPD_>=55_0_0,Discards,2018,Imported,Estimated,0.000,903730,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,OTB_MPD_>=55_0_0,Landings,2018,Imported,Estimated,180.000,879295,kWd,DataNotUsed
pol.27.89a,Spain,27.8.c,PTB_MPD_>=55_0_0,Discards,2018,Imported,Estimated,0.000,1551195,kWd,DataNotUsed
pol.27.89a,Spain,27.8.d.2,GNS_DEF_>=100_0_0,Landings,2018,Imported,Estimated,0.000,15629,kWd,DataNotUsed
pol.27.89a,Spain,27.8.d.2,LLS_DEF_0_0_0,Landings,2018,Imported,Estimated,0.000,180743,kWd,DataNotUsed
pol.27.89a,Spain,27.8.d.2,MIS_MIS_0_0_0_HC,Landings,2018,Imported,Estimated,30.000,-36,kWd,DataNotUsed
pol.27.89a,Spain,27.8.d.2,OTB_DEF_>=70_0_0,Discards,2018,Imported,Estimated,0.000,0,kWd,DataNotUsed
pol.27.89a,Spain,27.8.d.2,OTB_DEF_>=70_0_0,Discards,2018,Imported,Sampled,12.970,3039,kWd,DataNotUsed
pol.27.89a,Spain,27.8.d.2,OTB_DEF_>=70_0_0,Discards,2018,Imported,Sampled,12.970,1766,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,GNS_DEF_>=100_0_0,Discards,2018,Imported,Estimated,0.000,12575,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,GNS_DEF_>=100_0_0,Landings,2018,Imported,Estimated,80.000,12576,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,GNS_DEF_60-79_0_0,Landings,2018,Imported,Estimated,7090.000,100297,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,GNS_DEF_60-79_0_0,Landings,2018,Imported,Sampled,10180.000,175474,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,GNS_DEF_60-79_0_0,Landings,2018,Imported,Sampled,5630.000,121907,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,GNS_DEF_60-79_0_0,Landings,2018,Imported,Sampled,11860.000,174165,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,GNS_DEF_80-99_0_0,Discards,2018,Imported,Estimated,0.000,57744,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,GNS_DEF_80-99_0_0,Landings,2018,Imported,Estimated,3890.000,57741,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,GTR_DEF_60-79_0_0,Landings,2018,Imported,Estimated,25450.000,932186,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,LHM_DEF_0_0_0,Landings,2018,Imported,Estimated,60.000,4191,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,LLS_DEF_0_0_0,Landings,2018,Imported,Estimated,57540.000,332337,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,MIS_MIS_0_0_0_HC,Landings,2018,Imported,Estimated,580.000,-36,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,OTB_DEF_>=55_0_0,Discards,2018,Imported,Estimated,0.000,578344,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,OTB_DEF_>=55_0_0,Landings,2018,Imported,Estimated,750.000,806231,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,OTB_MCD_>=55_0_0,Discards,2018,Imported,Estimated,0.000,3219098,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,OTB_MPD_>=55_0_0,Discards,2018,Imported,Estimated,0.000,321663,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,OTB_MPD_>=55_0_0,Landings,2018,Imported,Estimated,260.000,321655,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,PS_SPF_0_0_0,Discards,2018,Imported,Estimated,0.000,2403971,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,PS_SPF_0_0_0,Landings,2018,Imported,Estimated,790.000,2403255,kWd,DataNotUsed
pol.27.89a,Spain,27.9.a,PTB_MPD_>=55_0_0,Discards,2018,Imported,Estimated,0.000,315807,kWd,DataNotUsed
sol.27.7bc,France,27.7.b,MIS_MIS_0_0_0_HC,Landings,2018,Imported,Estimated,11.250,349530,kWd,DataUsedInAssessment
sol.27.7bc,France,27.7.b,OTB_DEF_100-119_0_0,Landings,2018,Imported,Estimated,899.560,436573,kWd,DataUsedInAssessment
sol.27.7bc,France,27.7.b,OTB_DEF_70-99_0_0,Landings,2018,Imported,Estimated,1451.350,194787,kWd,DataUsedInAssessment
sol.27.7bc,France,27.7.c,MIS_MIS_0_0_0_HC,Landings,2018,Imported,Estimated,0.940,238025,kWd,DataUsedInAssessment
sol.27.7bc,France,27.7.c,OTB_DEF_100-119_0_0,Landings,2018,Imported,Estimated,143.730,488542,kWd,DataUsedInAssessment
sol.27.7bc,Ireland,27.7.b,GNS_DEF_120-219_0_0_all,Landings,2018,Imported,Estimated,95.000,-18,NA,DataUsedInAssessment
sol.27.7bc,Ireland,27.7.b,MIS_MIS_0_0_0_HC,Landings,2018,Imported,Estimated,21.000,-9,NA,DataUsedInAssessment
sol.27.7bc,Ireland,27.7.b,OTB_CRU_100-119_0_0_all,Landings,2018,Imported,Estimated,233.000,-18,NA,DataUsedInAssessment
sol.27.7bc,Ireland,27.7.b,OTB_CRU_70-99_0_0_all,Landings,2018,Imported,Estimated,5780.000,-36,NA,DataUsedInAssessment
sol.27.7bc,Ireland,27.7.b,OTB_DEF_100-119_0_0_all,Landings,2018,Imported,Estimated,2073.000,-36,NA,DataUsedInAssessment
sol.27.7bc,Ireland,27.7.b,OTB_DEF_70-99_0_0_all,Landings,2018,Imported,Estimated,7539.000,-36,NA,DataUsedInAssessment
sol.27.7bc,Ireland,27.7.b,SSC_DEF_100-119_0_0_all,Landings,2018,Imported,Estimated,63.000,-18,NA,DataUsedInAssessment
sol.27.7bc,Ireland,27.7.c,OTB_CRU_100-119_0_0_all,Landings,2018,Imported,Estimated,47.000,-9,NA,DataUsedInAssessment
sol.27.7bc,Ireland,27.7.c,OTB_DEF_100-119_0_0_all,Landings,2018,Imported,Estimated,74.000,-18,NA,DataUsedInAssessment
sol.27.7h-k,Belgium,27.7.h,TBB_DEF_70-99_0_0_all,Discards,2018,Imported,Estimated,67.000,174221,kWd,DataUsedInAssessment
sol.27.7h-k,Belgium,27.7.h,TBB_DEF_70-99_0_0_all,Landings,2018,Imported,Estimated,96325.000,174221,kWd,DataUsedInAssessment
sol.27.7h-k,France,27.7.h,MIS_MIS_0_0_0_HC,Landings,2018,Imported,Estimated,5793.850,3476358,kWd,DataUsedInAssessment
sol.27.7h-k,France,27.7.h,OTB_DEF_100-119_0_0,Landings,2018,Imported,Estimated,11647.360,1591317,kWd,DataUsedInAssessment
sol.27.7h-k,France,27.7.h,OTB_DEF_32-69_0_0,Landings,2018,Imported,Estimated,15.230,462,kWd,DataUsedInAssessment
sol.27.7h-k,France,27.7.h,OTB_DEF_70-99_0_0,Landings,2018,Imported,Estimated,28297.790,2254986,kWd,DataUsedInAssessment
sol.27.7h-k,France,27.7.h,OTT_CRU_100-119_0_0,Landings,2018,Imported,Estimated,1140.320,34777,kWd,DataUsedInAssessment
sol.27.7h-k,France,27.7.h,OTT_DEF_100-119_0_0,Landings,2018,Imported,Estimated,36310.870,2736328,kWd,DataUsedInAssessment
sol.27.7h-k,France,27.7.h,OTT_DEF_70-99_0_0,Landings,2018,Imported,Estimated,89.630,15498,kWd,DataUsedInAssessment
sol.27.7h-k,France,27.7.j,MIS_MIS_0_0_0_HC,Landings,2018,Imported,Estimated,204.030,3581161,kWd,DataUsedInAssessment
sol.27.7h-k,France,27.7.j,OTB_DEF_100-119_0_0,Landings,2018,Imported,Estimated,3770.750,1593309,kWd,DataUsedInAssessment
sol.27.7h-k,France,27.7.j,OTB_DEF_32-69_0_0,Landings,2018,Imported,Estimated,0.000,13,kWd,DataUsedInAssessment
sol.27.7h-k,France,27.7.j,OTB_DEF_70-99_0_0,Landings,2018,Imported,Estimated,3068.000,1096515,kWd,DataUsedInAssessment
sol.27.7h-k,France,27.7.j,OTT_DEF_100-119_0_0,Landings,2018,Imported,Estimated,78.900,1174164,kWd,DataUsedInAssessment
sol.27.7h-k,France,27.7.k,MIS_MIS_0_0_0_HC,Landings,2018,Imported,Estimated,1.300,29580,kWd,DataUsedInAssessment
sol.27.7h-k,France,27.7.k,OTB_DEF_100-119_0_0,Landings,2018,Imported,Estimated,11.950,207231,kWd,DataUsedInAssessment
sol.27.7h-k,France,27.7.k,OTB_DEF_70-99_0_0,Landings,2018,Imported,Estimated,5.780,29788,kWd,DataUsedInAssessment
sol.27.7h-k,France,27.7.k,OTT_DEF_100-119_0_0,Landings,2018,Imported,Estimated,0.120,21887,kWd,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.h,OTB_CRU_100-119_0_0_all,Landings,2018,Imported,Estimated,5226.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.h,OTB_CRU_70-99_0_0_all,Landings,2018,Imported,Estimated,381.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.h,OTB_DEF_100-119_0_0_all,Landings,2018,Imported,Estimated,2284.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.h,OTB_DEF_70-99_0_0_all,Landings,2018,Imported,Estimated,46.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.j,GNS_DEF_120-219_0_0_all,Landings,2018,Imported,Sampled,398.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.j,MIS_MIS_0_0_0_HC,Landings,2018,Imported,Sampled,2010.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.j,OTB_CRU_100-119_0_0_all,Discards,2018,Imported,Estimated,1.621,-9,NA,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.j,OTB_CRU_100-119_0_0_all,Landings,2018,Imported,Sampled,96.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.j,OTB_CRU_70-99_0_0_all,Discards,2018,Imported,Estimated,2.803,-9,NA,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.j,OTB_CRU_70-99_0_0_all,Landings,2018,Imported,Sampled,166.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.j,OTB_DEF_100-119_0_0_all,Discards,2018,Imported,Estimated,554.724,-9,NA,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.j,OTB_DEF_100-119_0_0_all,Landings,2018,Imported,Sampled,32851.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.j,OTB_DEF_70-99_0_0_all,Discards,2018,Imported,Estimated,537.011,-9,NA,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.j,OTB_DEF_70-99_0_0_all,Landings,2018,Imported,Sampled,31802.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.j,SSC_DEF_100-119_0_0_all,Landings,2018,Imported,Estimated,59.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.j,TBB_DEF_70-99_0_0_all,Landings,2018,Imported,Estimated,33.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.k,OTB_DEF_100-119_0_0_all,Discards,2018,Imported,Estimated,0.422,-9,NA,DataUsedInAssessment
sol.27.7h-k,Ireland,27.7.k,OTB_DEF_100-119_0_0_all,Landings,2018,Imported,Estimated,25.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,Spain,27.7.h,OTB_DEF_70-99_0_0,Discards,2018,Imported,Estimated,0.000,79124,kWd,DataUsedInAssessment
sol.27.7h-k,Spain,27.7.k.2,OTB_DEF_70-99_0_0,Discards,2018,Imported,Estimated,0.000,33825,kWd,DataUsedInAssessment
sol.27.7h-k,UK (England),27.7.h,GNS_DEF_all_0_0_all,Discards,2018,Imported,Estimated,0.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,UK (England),27.7.h,GNS_DEF_all_0_0_all,Landings,2018,Imported,Estimated,176.000,-36,NA,DataUsedInAssessment
sol.27.7h-k,UK (England),27.7.h,GTR_DEF_all_0_0_all,Landings,2018,Imported,Estimated,5.000,-18,NA,DataUsedInAssessment
sol.27.7h-k,UK (England),27.7.h,OTB_CRU_>=120_0_0_all,Landings,2018,Imported,Estimated,469.000,-18,NA,DataUsedInAssessment
sol.27.7h-k,UK (England),27.7.h,OTB_DEF_>=120_0_0_all,Landings,2018,Imported,Estimated,1.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,UK (England),27.7.h,TBB_DEF_>=120_0_0_all,Landings,2018,Imported,Estimated,666.000,-18,NA,DataUsedInAssessment
sol.27.7h-k,UK (England),27.7.h,TBB_DEF_70-99_0_0_all,Landings,2018,Imported,Sampled,3822.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,UK (England),27.7.h,TBB_DEF_70-99_0_0_all,Landings,2018,Imported,Sampled,5904.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,UK (England),27.7.h,TBB_DEF_70-99_0_0_all,Landings,2018,Imported,Sampled,10455.000,-9,NA,DataUsedInAssessment
sol.27.7h-k,UK (England),27.7.h,TBB_DEF_70-99_0_0_all,Landings,2018,Imported,Sampled,10432.000,-9,NA,DataUsedInAssessment
sol.27.8c9a,Portugal,27.9.a,MIS_MIS_0_0_0,Landings,2018,Imported,Sampled,84026.700,4569802,kWd,DataUsedInAssessment
sol.27.8c9a,Portugal,27.9.a,MIS_MIS_0_0_0,Landings,2018,Imported,Sampled,52873.100,5448785,kWd,DataUsedInAssessment
sol.27.8c9a,Portugal,27.9.a,MIS_MIS_0_0_0,Landings,2018,Imported,Sampled,122172.900,3216203,kWd,DataUsedInAssessment
sol.27.8c9a,Portugal,27.9.a,MIS_MIS_0_0_0,Landings,2018,Imported,Sampled,93658.200,3735842,kWd,DataUsedInAssessment
sol.27.8c9a,Portugal,27.9.a,OTB,Landings,2018,Imported,Sampled,8771.900,1611867,kWd,DataUsedInAssessment
sol.27.8c9a,Portugal,27.9.a,OTB,Landings,2018,Imported,Sampled,9287.200,1979493,kWd,DataUsedInAssessment
sol.27.8c9a,Portugal,27.9.a,OTB,Landings,2018,Imported,Sampled,6356.200,2123064,kWd,DataUsedInAssessment
sol.27.8c9a,Portugal,27.9.a,OTB,Landings,2018,Imported,Sampled,7105.500,2093118,kWd,DataUsedInAssessment
