Fleet,Metier,Year,Stock,Discards,Landings,Value
BE_Beam_24<40m,TBB_DEF_27.7.f,2010,had.27.7b-k,222.460872214883,71.324,69975.22
BE_Beam_24<40m,TBB_DEF_27.7.f,2010,meg.27.7b-k8abd,0,72.230016,102304.72
BE_Beam_24<40m,TBB_DEF_27.7.f,2010,mon.27.78abd,0,231.746,739881.69
BE_Beam_24<40m,TBB_DEF_27.7.f,2010,sol.27.7fg,14.0267703131866,207.887,2042660.22
BE_Beam_24<40m,TBB_DEF_27.7.f,2010,whg.27.7b-ce-k,111.477993457902,43.076,27919.31
BE_Beam_24<40m,TBB_DEF_27.7.f,2011,cod.27.7e-k,40.8186154162666,41.1,110107.7
BE_Beam_24<40m,TBB_DEF_27.7.f,2011,had.27.7b-k,293.494159227229,62.389,76597.4
BE_Beam_24<40m,TBB_DEF_27.7.f,2011,meg.27.7b-k8abd,0,86.2206,206540.89
BE_Beam_24<40m,TBB_DEF_27.7.f,2011,mon.27.78abd,0,339.433,1035956.06
BE_Beam_24<40m,TBB_DEF_27.7.f,2011,nep.out.7,0,0.003,11.58
BE_Beam_24<40m,TBB_DEF_27.7.f,2011,sol.27.7fg,7.88632600690897,292.192,3075612.27
BE_Beam_24<40m,TBB_DEF_27.7.f,2011,whg.27.7b-ce-k,47.7407706122449,36.512,33233.29
BE_Beam_24<40m,TBB_DEF_27.7.f,2012,cod.27.7e-k,11.8417218992461,127.217,277585.85
BE_Beam_24<40m,TBB_DEF_27.7.f,2012,had.27.7b-k,284.416212552702,72.047,75688.22
BE_Beam_24<40m,TBB_DEF_27.7.f,2012,meg.27.7b-k8abd,0,183.383964,329120.86
BE_Beam_24<40m,TBB_DEF_27.7.f,2012,mon.27.78abd,0,439.842,1407274.07
BE_Beam_24<40m,TBB_DEF_27.7.f,2012,nep.out.7,0,0.005,20.49
BE_Beam_24<40m,TBB_DEF_27.7.f,2012,sol.27.7fg,11.8282208894447,411.786,4252636.49
BE_Beam_24<40m,TBB_DEF_27.7.f,2012,whg.27.7b-ce-k,66.4393429216361,46.759,43909.52
BE_Beam_24<40m,TBB_DEF_27.7.f,2013,cod.27.7e-k,1.26597508957194,88.219,183241.63
BE_Beam_24<40m,TBB_DEF_27.7.f,2013,had.27.7b-k,84.2916872136515,59.881,80211.93
BE_Beam_24<40m,TBB_DEF_27.7.f,2013,meg.27.7b-k8abd,0,154.26804,246669.58
BE_Beam_24<40m,TBB_DEF_27.7.f,2013,mon.27.78abd,0,413.243,1347222.02
BE_Beam_24<40m,TBB_DEF_27.7.f,2013,nep.out.7,0,0.015,75.6
BE_Beam_24<40m,TBB_DEF_27.7.f,2013,sol.27.7fg,10.2999541716619,403.598,3983055.91
BE_Beam_24<40m,TBB_DEF_27.7.f,2013,whg.27.7b-ce-k,254.270320190179,94.616,72792.21
BE_Beam_24<40m,TBB_DEF_27.7.f,2014,cod.27.7e-k,20.5725255743972,81.919,148475.99
BE_Beam_24<40m,TBB_DEF_27.7.f,2014,had.27.7b-k,186.127321462845,56.667,81817.59
BE_Beam_24<40m,TBB_DEF_27.7.f,2014,meg.27.7b-k8abd,0,62.372712,150730.54
BE_Beam_24<40m,TBB_DEF_27.7.f,2014,mon.27.78abd,0,159.251,596559.95
BE_Beam_24<40m,TBB_DEF_27.7.f,2014,sol.27.7fg,7.90925958481307,436.173,3882231.5
BE_Beam_24<40m,TBB_DEF_27.7.f,2014,whg.27.7b-ce-k,286.802631924182,153.747,131210.9
BE_Beam_24<40m,TBB_DEF_27.7.f,2015,cod.27.7e-k,1.59382768022045,63.612,117221.76
BE_Beam_24<40m,TBB_DEF_27.7.f,2015,had.27.7b-k,326.28422424389,61.845,91648.56
BE_Beam_24<40m,TBB_DEF_27.7.f,2015,meg.27.7b-k8abd,1.83747469396255,99.849048,303660.16
BE_Beam_24<40m,TBB_DEF_27.7.f,2015,mon.27.78abd,0,319.764,1031090.9
BE_Beam_24<40m,TBB_DEF_27.7.f,2015,nep.out.7,0,0.053,215.15
BE_Beam_24<40m,TBB_DEF_27.7.f,2015,sol.27.7fg,8.74855656640131,434.69,3921710.83
BE_Beam_24<40m,TBB_DEF_27.7.f,2015,whg.27.7b-ce-k,144.361201470905,95.313,99970.64
BE_Beam_24<40m,TBB_DEF_27.7.f,2016,cod.27.7e-k,4.92127690351744,45.338,104961.4
BE_Beam_24<40m,TBB_DEF_27.7.f,2016,had.27.7b-k,380.76181299733,46.082,61616.76
BE_Beam_24<40m,TBB_DEF_27.7.f,2016,meg.27.7b-k8abd,17.2219882799018,115.052124,260111.46
BE_Beam_24<40m,TBB_DEF_27.7.f,2016,mon.27.78abd,0,356.372,1165820.67
BE_Beam_24<40m,TBB_DEF_27.7.f,2016,nep.out.7,0,0.231,590.78
BE_Beam_24<40m,TBB_DEF_27.7.f,2016,sol.27.7fg,11.0878184178985,310.583,3497107.29
BE_Beam_24<40m,TBB_DEF_27.7.f,2016,whg.27.7b-ce-k,508.588338628118,122.727,112141.47
BE_Beam_24<40m,TBB_DEF_27.7.f,2017,cod.27.7e-k,1.65614028105957,18.774,43492.54
BE_Beam_24<40m,TBB_DEF_27.7.f,2017,had.27.7b-k,230.099223824992,42.843,61460.3
BE_Beam_24<40m,TBB_DEF_27.7.f,2017,meg.27.7b-k8abd,9.2842484933586,80.241564,174256.28
BE_Beam_24<40m,TBB_DEF_27.7.f,2017,mon.27.78abd,66.6890173083099,310.406,1001658.22
BE_Beam_24<40m,TBB_DEF_27.7.f,2017,nep.out.7,0,0.001,1.68
BE_Beam_24<40m,TBB_DEF_27.7.f,2017,sol.27.7fg,13.6485153331413,247.805,2564798.66
BE_Beam_24<40m,TBB_DEF_27.7.f,2017,whg.27.7b-ce-k,45.7300977983095,40.905,39016.33
BE_Beam_24<40m,TBB_DEF_27.7.f,2018,cod.27.7e-k,2.43834878316606,14.23,32002.12
BE_Beam_24<40m,TBB_DEF_27.7.f,2018,had.27.7b-k,261.207691820984,37.192,50691.55
BE_Beam_24<40m,TBB_DEF_27.7.f,2018,meg.27.7b-k8abd,18.0139395022551,88.986864,180352.75
BE_Beam_24<40m,TBB_DEF_27.7.f,2018,mon.27.78abd,46.2462546867287,216.973,782682.55
BE_Beam_24<40m,TBB_DEF_27.7.f,2018,nep.out.7,0,0.01,11.24
BE_Beam_24<40m,TBB_DEF_27.7.f,2018,sol.27.7fg,31.754399911517,300.924,3368245.51
BE_Beam_24<40m,TBB_DEF_27.7.f,2018,whg.27.7b-ce-k,83.6517664235384,46.726,42478.42
BE_Beam_24<40m,TBB_DEF_27.7.f,2019,cod.27.7e-k,5.55733540129666,13.262,32150.18
BE_Beam_24<40m,TBB_DEF_27.7.f,2019,had.27.7b-k,94.425222996914,39.437,47185.63
BE_Beam_24<40m,TBB_DEF_27.7.f,2019,meg.27.7b-k8abd,24.2660186735324,90.450576,168399.38
BE_Beam_24<40m,TBB_DEF_27.7.f,2019,mon.27.78abd,72.681767559828,196.288,646480.3
BE_Beam_24<40m,TBB_DEF_27.7.f,2019,nep.out.7,0,0.053,611.62
BE_Beam_24<40m,TBB_DEF_27.7.f,2019,sol.27.7fg,42.9186029228474,345.049,4040470.59
BE_Beam_24<40m,TBB_DEF_27.7.f,2019,whg.27.7b-ce-k,43.3545874771777,31.693,32744.84
BE_Beam_24<40m,TBB_DEF_27.7.g,2009,cod.27.7e-k,3.75288161275255,15.301,38801.7
BE_Beam_24<40m,TBB_DEF_27.7.g,2009,had.27.7b-k,102.542957611298,32.219,33194.43
BE_Beam_24<40m,TBB_DEF_27.7.g,2009,meg.27.7b-k8abd,0,81.23886,112929.58
BE_Beam_24<40m,TBB_DEF_27.7.g,2009,mon.27.78abd,0,113.722,392983.28
BE_Beam_24<40m,TBB_DEF_27.7.g,2009,nep.fu.22,0.429602939927559,2.527,7339.37
BE_Beam_24<40m,TBB_DEF_27.7.g,2009,sol.27.7fg,8.37650918905322,196.497,1964015.12
BE_Beam_24<40m,TBB_DEF_27.7.g,2009,whg.27.7b-ce-k,14.1694652383452,9.342,7672.64
BE_Beam_24<40m,TBB_DEF_27.7.g,2010,cod.27.7e-k,29.9826036585366,15.87,42536.45
BE_Beam_24<40m,TBB_DEF_27.7.g,2010,had.27.7b-k,153.636611008366,49.258,53324.24
BE_Beam_24<40m,TBB_DEF_27.7.g,2010,meg.27.7b-k8abd,0,136.219068,254603.93
BE_Beam_24<40m,TBB_DEF_27.7.g,2010,mon.27.78abd,0,192.709,619304.5
BE_Beam_24<40m,TBB_DEF_27.7.g,2010,nep.fu.2021,0,0.001,3.19
BE_Beam_24<40m,TBB_DEF_27.7.g,2010,nep.fu.22,1.02121991290336,4.359,10099.82
BE_Beam_24<40m,TBB_DEF_27.7.g,2010,sol.27.7fg,21.6273397028032,320.533,3402663.44
BE_Beam_24<40m,TBB_DEF_27.7.g,2010,whg.27.7b-ce-k,54.1137720123673,20.91,14095.55
BE_Beam_24<40m,TBB_DEF_27.7.g,2011,cod.27.7e-k,38.4807317011841,38.746,104642.35
BE_Beam_24<40m,TBB_DEF_27.7.g,2011,had.27.7b-k,417.644319610723,88.78,95199.47
BE_Beam_24<40m,TBB_DEF_27.7.g,2011,meg.27.7b-k8abd,0,196.038816,484558.31
BE_Beam_24<40m,TBB_DEF_27.7.g,2011,mon.27.78abd,0,308.903,1028173.41
BE_Beam_24<40m,TBB_DEF_27.7.g,2011,nep.fu.2021,0,0.115,432.14
BE_Beam_24<40m,TBB_DEF_27.7.g,2011,nep.fu.22,0.516859722490277,4.306,21453.44
BE_Beam_24<40m,TBB_DEF_27.7.g,2011,sol.27.7fg,9.65483310250602,357.716,4126612.24
BE_Beam_24<40m,TBB_DEF_27.7.g,2011,whg.27.7b-ce-k,33.0466760641399,25.274,23472.18
BE_Beam_24<40m,TBB_DEF_27.7.g,2012,cod.27.7e-k,8.16308736566796,87.697,219872.65
BE_Beam_24<40m,TBB_DEF_27.7.g,2012,had.27.7b-k,326.253388571599,82.645,85559.27
BE_Beam_24<40m,TBB_DEF_27.7.g,2012,meg.27.7b-k8abd,0,322.25838,547449.13
BE_Beam_24<40m,TBB_DEF_27.7.g,2012,mon.27.78abd,0,536.792,1719463.89
BE_Beam_24<40m,TBB_DEF_27.7.g,2012,nep.fu.22,0.68988935924632,5.205,22206.21
BE_Beam_24<40m,TBB_DEF_27.7.g,2012,sol.27.7fg,8.54734346769561,297.566,3328438.15
BE_Beam_24<40m,TBB_DEF_27.7.g,2012,whg.27.7b-ce-k,56.6764154592319,39.888,41908.21
BE_Beam_24<40m,TBB_DEF_27.7.g,2013,cod.27.7e-k,0.949162021497258,66.142,152569.67
BE_Beam_24<40m,TBB_DEF_27.7.g,2013,had.27.7b-k,93.9636730329431,66.752,94890.08
BE_Beam_24<40m,TBB_DEF_27.7.g,2013,meg.27.7b-k8abd,0,281.62236,446105.03
BE_Beam_24<40m,TBB_DEF_27.7.g,2013,mon.27.78abd,0,447.469,1513208.04
BE_Beam_24<40m,TBB_DEF_27.7.g,2013,nep.fu.22,1.04271284294809,4.734,22697.4
BE_Beam_24<40m,TBB_DEF_27.7.g,2013,sol.27.7fg,7.77770339081593,304.765,3074428.19
BE_Beam_24<40m,TBB_DEF_27.7.g,2013,whg.27.7b-ce-k,108.67277424379,40.438,39182.7
BE_Beam_24<40m,TBB_DEF_27.7.g,2014,cod.27.7e-k,9.29592166239682,37.016,71338.14
BE_Beam_24<40m,TBB_DEF_27.7.g,2014,had.27.7b-k,55.9495437167682,17.034,22387.92
BE_Beam_24<40m,TBB_DEF_27.7.g,2014,meg.27.7b-k8abd,0,63.270468,174783.2
BE_Beam_24<40m,TBB_DEF_27.7.g,2014,mon.27.78abd,0,112.782,413859.34
BE_Beam_24<40m,TBB_DEF_27.7.g,2014,nep.fu.22,0.22264201375455,1.222,3278.46
BE_Beam_24<40m,TBB_DEF_27.7.g,2014,sol.27.7fg,3.2797171152877,180.867,1912248.48
BE_Beam_24<40m,TBB_DEF_27.7.g,2014,whg.27.7b-ce-k,39.0562853557897,20.937,21572.33
BE_Beam_24<40m,TBB_DEF_27.7.g,2015,cod.27.7e-k,0.712602229974689,28.441,61906.76
BE_Beam_24<40m,TBB_DEF_27.7.g,2015,had.27.7b-k,181.38859913864,34.381,57846.97
BE_Beam_24<40m,TBB_DEF_27.7.g,2015,meg.27.7b-k8abd,1.60216851436618,87.062424,210032.02
BE_Beam_24<40m,TBB_DEF_27.7.g,2015,mon.27.78abd,0,147.729,508206.13
BE_Beam_24<40m,TBB_DEF_27.7.g,2015,nep.fu.22,0.41559548467093,2.171,7043.39
BE_Beam_24<40m,TBB_DEF_27.7.g,2015,sol.27.7fg,3.63287791329776,180.507,2039915.35
BE_Beam_24<40m,TBB_DEF_27.7.g,2015,whg.27.7b-ce-k,21.5270294346624,14.213,16969.11
BE_Beam_24<40m,TBB_DEF_27.7.g,2016,cod.27.7e-k,2.24387128125441,20.672,54672.29
BE_Beam_24<40m,TBB_DEF_27.7.g,2016,had.27.7b-k,163.089203266814,19.738,27390.08
BE_Beam_24<40m,TBB_DEF_27.7.g,2016,meg.27.7b-k8abd,17.4080254298977,116.294952,318212.86
BE_Beam_24<40m,TBB_DEF_27.7.g,2016,mon.27.78abd,0,278.825,957267.94
BE_Beam_24<40m,TBB_DEF_27.7.g,2016,nep.fu.2021,0.0404886616851222,0.124,610.68
BE_Beam_24<40m,TBB_DEF_27.7.g,2016,nep.fu.22,0.340947044079844,2.187,11726.74
BE_Beam_24<40m,TBB_DEF_27.7.g,2016,sol.27.7fg,6.93976202842302,194.391,2330003.95
BE_Beam_24<40m,TBB_DEF_27.7.g,2016,whg.27.7b-ce-k,90.6555077189918,21.876,23403.44
BE_Beam_24<40m,TBB_DEF_27.7.g,2017,cod.27.7e-k,4.27690685238154,48.483,117808.95
BE_Beam_24<40m,TBB_DEF_27.7.g,2017,had.27.7b-k,239.412111673941,44.577,69412.35
BE_Beam_24<40m,TBB_DEF_27.7.g,2017,meg.27.7b-k8abd,18.8531351120231,162.943188,330379.22
BE_Beam_24<40m,TBB_DEF_27.7.g,2017,mon.27.78abd,189.032397060134,554.993,1843244.63
BE_Beam_24<40m,TBB_DEF_27.7.g,2017,nep.fu.2021,0.000165656648882096,0.001,1.42
BE_Beam_24<40m,TBB_DEF_27.7.g,2017,nep.fu.22,0.0843924895132729,0.708,3224.33
BE_Beam_24<40m,TBB_DEF_27.7.g,2017,sol.27.7fg,14.5614272665035,264.38,3172163.43
BE_Beam_24<40m,TBB_DEF_27.7.g,2017,whg.27.7b-ce-k,42.9027804206802,38.376,38854.65
BE_Beam_24<40m,TBB_DEF_27.7.g,2018,cod.27.7e-k,3.72983401006153,21.767,49404.23
BE_Beam_24<40m,TBB_DEF_27.7.g,2018,had.27.7b-k,174.520056304034,24.849,35212.91
BE_Beam_24<40m,TBB_DEF_27.7.g,2018,meg.27.7b-k8abd,28.748073521507,142.012296,304674.8
BE_Beam_24<40m,TBB_DEF_27.7.g,2018,mon.27.78abd,59.0836384788456,277.202,995424.81
BE_Beam_24<40m,TBB_DEF_27.7.g,2018,nep.fu.22,0.0166608498203545,0.098,422.7
BE_Beam_24<40m,TBB_DEF_27.7.g,2018,sol.27.7fg,26.6212341165132,252.279,3062962.66
BE_Beam_24<40m,TBB_DEF_27.7.g,2018,whg.27.7b-ce-k,33.5584548561663,18.745,18332.18
BE_Beam_24<40m,TBB_DEF_27.7.g,2019,cod.27.7e-k,8.41101162530739,20.072,51756.77
BE_Beam_24<40m,TBB_DEF_27.7.g,2019,had.27.7b-k,71.2935933249515,29.776,41424.29
BE_Beam_24<40m,TBB_DEF_27.7.g,2019,meg.27.7b-k8abd,49.6231078634512,184.968072,427666.69
BE_Beam_24<40m,TBB_DEF_27.7.g,2019,mon.27.78abd,120.157008766197,324.502,1104144.79
BE_Beam_24<40m,TBB_DEF_27.7.g,2019,nep.fu.22,0.121599761270276,0.966,2765.19
BE_Beam_24<40m,TBB_DEF_27.7.g,2019,sol.27.7fg,45.2439633256964,363.744,4659259.54
BE_Beam_24<40m,TBB_DEF_27.7.g,2019,whg.27.7b-ce-k,18.5289460568066,13.545,14792.97
BE_Beam_24<40m,TBB_DEF_27.7.h,2009,cod.27.7e-k,0.268080491650123,1.093,1845.68
BE_Beam_24<40m,TBB_DEF_27.7.h,2009,had.27.7b-k,0.0350095451045742,0.011,11.88
BE_Beam_24<40m,TBB_DEF_27.7.h,2009,meg.27.7b-k8abd,0,0.041712,50.17
BE_Beam_24<40m,TBB_DEF_27.7.h,2009,whg.27.7b-ce-k,0.162292098105645,0.107,54
BE_Beam_24<40m,TBB_DEF_27.7.h,2010,cod.27.7e-k,1.95916572110286,1.037,3666.78
BE_Beam_24<40m,TBB_DEF_27.7.h,2010,had.27.7b-k,1.79031659261038,0.574,714.31
BE_Beam_24<40m,TBB_DEF_27.7.h,2010,meg.27.7b-k8abd,0,5.794176,4914.64
BE_Beam_24<40m,TBB_DEF_27.7.h,2010,mon.27.78abd,0,5.921,17571.08
BE_Beam_24<40m,TBB_DEF_27.7.h,2010,whg.27.7b-ce-k,0.0905778106376306,0.035,46.61
BE_Beam_24<40m,TBB_DEF_27.7.h,2011,cod.27.7e-k,0.0973290586567915,0.098,253.59
BE_Beam_24<40m,TBB_DEF_27.7.h,2011,had.27.7b-k,0.413974995784452,0.088,83.68
BE_Beam_24<40m,TBB_DEF_27.7.h,2011,meg.27.7b-k8abd,0,0.58302,1100
BE_Beam_24<40m,TBB_DEF_27.7.h,2011,mon.27.78abd,0,1.343,4958.03
BE_Beam_24<40m,TBB_DEF_27.7.h,2011,nep.out.7,0,0.018,152.45
BE_Beam_24<40m,TBB_DEF_27.7.h,2011,whg.27.7b-ce-k,0.0392260932944606,0.03,38.36
BE_Beam_24<40m,TBB_DEF_27.7.h,2012,cod.27.7e-k,0.0982954976583619,1.056,3082.55
BE_Beam_24<40m,TBB_DEF_27.7.h,2012,meg.27.7b-k8abd,0,5.397912,4576.32
BE_Beam_24<40m,TBB_DEF_27.7.h,2012,mon.27.78abd,0,12.825,42244.72
BE_Beam_24<40m,TBB_DEF_27.7.h,2012,nep.out.7,0,0.002,5.68
BE_Beam_24<40m,TBB_DEF_27.7.h,2012,whg.27.7b-ce-k,0.154876887411158,0.109,199.12
BE_Beam_24<40m,TBB_DEF_27.7.h,2013,cod.27.7e-k,0.00143503677163868,0.1,263.44
BE_Beam_24<40m,TBB_DEF_27.7.h,2013,had.27.7b-k,0.00140765329927108,0.001,4.31
BE_Beam_24<40m,TBB_DEF_27.7.h,2013,meg.27.7b-k8abd,0,0.94326,2191.54
BE_Beam_24<40m,TBB_DEF_27.7.h,2013,mon.27.78abd,0,0.425,1604.65
BE_Beam_24<40m,TBB_DEF_27.7.h,2013,whg.27.7b-ce-k,0.00537478481842773,0.002,3.39
BE_Beam_24<40m,TBB_DEF_27.7.h,2014,cod.27.7e-k,0.303870359074458,1.21,3257.28
BE_Beam_24<40m,TBB_DEF_27.7.h,2014,had.27.7b-k,0.755453507975618,0.23,490.01
BE_Beam_24<40m,TBB_DEF_27.7.h,2014,meg.27.7b-k8abd,0,9.244896,14523.18
BE_Beam_24<40m,TBB_DEF_27.7.h,2014,mon.27.78abd,0,7.49,25614.41
BE_Beam_24<40m,TBB_DEF_27.7.h,2014,whg.27.7b-ce-k,0.458893165091669,0.246,276.36
BE_Beam_24<40m,TBB_DEF_27.7.h,2015,cod.27.7e-k,0.132869084264118,5.303,14324.76
BE_Beam_24<40m,TBB_DEF_27.7.h,2015,had.27.7b-k,18.344090026615,3.477,5874.07
BE_Beam_24<40m,TBB_DEF_27.7.h,2015,meg.27.7b-k8abd,0.445595376575501,24.213816,51468.71
BE_Beam_24<40m,TBB_DEF_27.7.h,2015,mon.27.78abd,0,31.384,118714.1
BE_Beam_24<40m,TBB_DEF_27.7.h,2015,nep.fu.2021,0.0647613469874946,0.31,1663.47
BE_Beam_24<40m,TBB_DEF_27.7.h,2015,whg.27.7b-ce-k,1.91597074754435,1.265,1380.94
BE_Beam_24<40m,TBB_DEF_27.7.h,2016,cod.27.7e-k,0.260837010877242,2.403,6481.35
BE_Beam_24<40m,TBB_DEF_27.7.h,2016,had.27.7b-k,29.3821667249361,3.556,5119.71
BE_Beam_24<40m,TBB_DEF_27.7.h,2016,meg.27.7b-k8abd,2.29417437374796,15.326316,22796.5
BE_Beam_24<40m,TBB_DEF_27.7.h,2016,mon.27.78abd,0,38.173,131677.19
BE_Beam_24<40m,TBB_DEF_27.7.h,2016,nep.fu.2021,0.0215504167033715,0.066,540.59
BE_Beam_24<40m,TBB_DEF_27.7.h,2016,whg.27.7b-ce-k,14.7404297383641,3.557,2841.39
BE_Beam_24<40m,TBB_DEF_27.7.h,2017,cod.27.7e-k,0.17836985449571,2.022,5354.38
BE_Beam_24<40m,TBB_DEF_27.7.h,2017,had.27.7b-k,21.7945206984062,4.058,7221.92
BE_Beam_24<40m,TBB_DEF_27.7.h,2017,meg.27.7b-k8abd,5.49817752180444,47.519448,95282.84
BE_Beam_24<40m,TBB_DEF_27.7.h,2017,mon.27.78abd,2.3283665229629,55.444,208185.83
BE_Beam_24<40m,TBB_DEF_27.7.h,2017,nep.fu.2021,0.0251798106300785,0.152,94.69
BE_Beam_24<40m,TBB_DEF_27.7.h,2017,whg.27.7b-ce-k,0.316382292554005,0.283,374.96
BE_Beam_24<40m,TBB_DEF_27.7.h,2018,cod.27.7e-k,0.218131974769529,1.273,3338.9
BE_Beam_24<40m,TBB_DEF_27.7.h,2018,had.27.7b-k,30.9372951836802,4.405,6846.63
BE_Beam_24<40m,TBB_DEF_27.7.h,2018,meg.27.7b-k8abd,10.0373191906342,49.583244,68047.11
BE_Beam_24<40m,TBB_DEF_27.7.h,2018,mon.27.78abd,10.9909268396337,51.566,183924.57
BE_Beam_24<40m,TBB_DEF_27.7.h,2018,nep.fu.2021,0.0131071814306943,0.062,272.84
BE_Beam_24<40m,TBB_DEF_27.7.h,2018,nep.out.7,0,0.002,2.63
BE_Beam_24<40m,TBB_DEF_27.7.h,2018,whg.27.7b-ce-k,2.13757242455389,1.194,1120.67
BE_Beam_24<40m,TBB_DEF_27.7.h,2019,cod.27.7e-k,0.508717024368432,1.214,3399.13
BE_Beam_24<40m,TBB_DEF_27.7.h,2019,had.27.7b-k,13.920639158761,5.814,9764.47
BE_Beam_24<40m,TBB_DEF_27.7.h,2019,meg.27.7b-k8abd,24.998485593624,93.180816,130513.04
BE_Beam_24<40m,TBB_DEF_27.7.h,2019,mon.27.78abd,37.5742906501342,101.475,351972.48
BE_Beam_24<40m,TBB_DEF_27.7.h,2019,nep.fu.2021,0.0159183168590697,0.075,241.93
BE_Beam_24<40m,TBB_DEF_27.7.h,2019,nep.out.7,0,0.005,13.6
BE_Beam_24<40m,TBB_DEF_27.7.h,2019,whg.27.7b-ce-k,0.963040090364847,0.704,1050.55
BE_Beam_24<40m,TBB_DEF_27.7.j,2017,cod.27.7e-k,0.0149964763918252,0.17,382.38
BE_Beam_24<40m,TBB_DEF_27.7.j,2017,had.27.7b-k,2.0086620850675,0.374,491.24
BE_Beam_24<40m,TBB_DEF_27.7.j,2017,meg.27.7b-k8abd,0.111990568761966,0.967908,1460.48
BE_Beam_24<40m,TBB_DEF_27.7.j,2017,mon.27.78abd,1.16766717727759,2.715,7872.05
BE_Beam_24<40m,TBB_DEF_27.7.j,2017,whg.27.7b-ce-k,0.0201232553567918,0.018,27.4
BE_Beam_24<40m,TBB_DEF_27.7.j,2018,cod.27.7e-k,0.00205623228376618,0.012,23.96
BE_Beam_24<40m,TBB_DEF_27.7.j,2018,meg.27.7b-k8abd,0.13548644147731,0.669288,1033.18
BE_Beam_24<40m,TBB_DEF_27.7.j,2018,mon.27.78abd,0.240851478276114,1.13,3916.57
BE_Beam_24<40m,TBB_DEF_27.7.j,2018,whg.27.7b-ce-k,0.00716104664842173,0.004,5.2
BE_Beam_24<40m,TBB_DEF_27.7.j,2019,cod.27.7e-k,0.019275933378046,0.046,108.62
BE_Beam_24<40m,TBB_DEF_27.7.j,2019,had.27.7b-k,0.0550696079551949,0.023,27.25
BE_Beam_24<40m,TBB_DEF_27.7.j,2019,meg.27.7b-k8abd,0.0447618673389271,0.166848,201.03
BE_Beam_24<40m,TBB_DEF_27.7.j,2019,mon.27.78abd,0.0955325645502304,0.258,714.09
BE_Beam_24<40m,TBB_DEF_27.7.j,2019,whg.27.7b-ce-k,0.00683977336906852,0.005,6.33
BE_Other_10<24m,MIS_MIS_27.7.d,2011,mon.27.78abd,0,0.04,142.7
BE_Other_10<24m,MIS_MIS_27.7.d,2012,mon.27.78abd,0,0.042,195.3
BE_Other_10<24m,MIS_MIS_27.7.d,2013,mon.27.78abd,0,0.033,128.94
BE_Other_10<24m,MIS_MIS_27.7.d,2014,mon.27.78abd,0,0.111,370.32
BE_Other_10<24m,MIS_MIS_27.7.d,2019,mon.27.78abd,0,0.011,66
BE_Other_24<40m,MIS_MIS_27.7.d,2009,mon.27.78abd,0,0.569,1535.72
BE_Other_24<40m,MIS_MIS_27.7.d,2010,mon.27.78abd,0,0.039,92.73
BE_Other_24<40m,MIS_MIS_27.7.d,2011,mon.27.78abd,0,0.138,526.51
BE_Other_24<40m,MIS_MIS_27.7.d,2013,mon.27.78abd,0,1.152,4088.24
BE_Other_24<40m,MIS_MIS_27.7.d,2014,mon.27.78abd,0,2.09,6813.26
BE_Other_24<40m,MIS_MIS_27.7.d,2015,mon.27.78abd,0,0.641,1616.81
BE_Other_24<40m,MIS_MIS_27.7.d,2016,mon.27.78abd,0,1.065,3234.57
BE_Other_24<40m,MIS_MIS_27.7.d,2017,meg.27.7b-k8abd,0,0.000948,2.94
BE_Other_24<40m,MIS_MIS_27.7.d,2017,mon.27.78abd,0,1.149,3231.88
BE_Other_24<40m,MIS_MIS_27.7.d,2018,mon.27.78abd,0,0.102,341.15
BE_Other_24<40m,MIS_MIS_27.7.e,2009,mon.27.78abd,0,1.888,5085.83
BE_Other_24<40m,MIS_MIS_27.7.e,2010,mon.27.78abd,0,2.541,9312.56
BE_Other_24<40m,MIS_MIS_27.7.e,2011,mon.27.78abd,0,0.883,2051.74
BE_Other_24<40m,MIS_MIS_27.7.e,2012,mon.27.78abd,0,2.541,7022.83
BE_Other_24<40m,MIS_MIS_27.7.e,2014,cod.27.7e-k,0.00441798093433651,0.021,45.27
BE_Other_24<40m,MIS_MIS_27.7.e,2014,had.27.7b-k,0.00156278046057028,0.004,5.46
BE_Other_24<40m,MIS_MIS_27.7.e,2014,meg.27.7b-k8abd,0,0.000948,2.46
BE_Other_24<40m,MIS_MIS_27.7.e,2014,mon.27.78abd,0,3.718,12140.85
BE_Other_24<40m,MIS_MIS_27.7.e,2015,cod.27.7e-k,0.000306812667493151,0.004,0
BE_Other_24<40m,MIS_MIS_27.7.e,2015,meg.27.7b-k8abd,0.000296549307441607,0.000948,0.28
BE_Other_24<40m,MIS_MIS_27.7.e,2015,mon.27.78abd,0,1.951,4904.99
BE_Other_24<40m,MIS_MIS_27.7.e,2016,mon.27.78abd,0,3.444,8470.09
BE_Other_24<40m,MIS_MIS_27.7.e,2018,mon.27.78abd,0,0.369,950.79
BE_Other_24<40m,MIS_MIS_27.7.f,2010,mon.27.78abd,0,0.003,8.73
BE_Other_24<40m,MIS_MIS_27.7.f,2010,sol.27.7fg,0.0000646994563479374,0.001,10.75
BE_Other_24<40m,MIS_MIS_27.7.f,2012,mon.27.78abd,0,0.07,262.5
BE_Other_24<40m,MIS_MIS_27.7.f,2014,mon.27.78abd,0,0.348,899.13
BE_Other_24<40m,MIS_MIS_27.7.f,2014,sol.27.7fg,0.0000364474919738668,0.002,25.38
BE_Other_24<40m,MIS_MIS_27.7.f,2015,mon.27.78abd,0,0.028,56.24
