Fleet,Metier,Year,kw_days
OTH_OTH,LLS_DEF_27.7.e_27.7.e,2012,588320
OTH_OTH,LLS_DEF_27.7.e_27.7.e,2013,620952
OTH_OTH,LLS_DEF_27.7.e_27.7.e,2014,569928
OTH_OTH,LLS_DEF_27.7.e_27.7.e,2015,387136
OTH_OTH,LLS_DEF_27.7.e_27.7.e,2016,449360
OTH_OTH,LLS_DEF_27.7.e_27.7.e,2017,366144
OTH_OTH,LLS_DEF_27.7.e_27.7.e,2018,326280
OTH_OTH,LLS_DEF_27.7.e_27.7.e,2019,282256
OTH_OTH,LLS_DEF_27.7.g_27.7.g,2014,129008
OTH_OTH,LLS_DEF_27.7.g_27.7.g,2017,22485.650935
OTH_OTH,LLS_DEF_27.7.g_27.7.g,2018,48565.120846
OTH_OTH,LLS_DEF_27.7.g_27.7.g,2019,2291850.88
OTH_OTH,LLS_DEF_27.7.h_27.7.h,2009,3782056
OTH_OTH,LLS_DEF_27.7.h_27.7.h,2010,2355448
OTH_OTH,LLS_DEF_27.7.h_27.7.h,2011,1958840
OTH_OTH,LLS_DEF_27.7.h_27.7.h,2012,859416
OTH_OTH,LLS_DEF_27.7.h_27.7.h,2013,986264
OTH_OTH,LLS_DEF_27.7.h_27.7.h,2014,1027104
OTH_OTH,LLS_DEF_27.7.h_27.7.h,2015,519432
OTH_OTH,LLS_DEF_27.7.h_27.7.h,2016,1288056
OTH_OTH,LLS_DEF_27.7.h_27.7.h,2017,1611459.63632
OTH_OTH,LLS_DEF_27.7.h_27.7.h,2018,2791841.95072
OTH_OTH,LLS_DEF_27.7.h_27.7.h,2019,2739510.24
OTH_OTH,LLS_DEF_27.7.j_27.7.j,2009,20435240
OTH_OTH,LLS_DEF_27.7.j_27.7.j,2010,22720310
OTH_OTH,LLS_DEF_27.7.j_27.7.j,2011,20664410
OTH_OTH,LLS_DEF_27.7.j_27.7.j,2012,19771500
OTH_OTH,LLS_DEF_27.7.j_27.7.j,2013,15672950
OTH_OTH,LLS_DEF_27.7.j_27.7.j,2014,12570660
OTH_OTH,LLS_DEF_27.7.j_27.7.j,2015,15254100
OTH_OTH,LLS_DEF_27.7.j_27.7.j,2016,16994770
OTH_OTH,LLS_DEF_27.7.j_27.7.j,2017,19668378.821
OTH_OTH,LLS_DEF_27.7.j_27.7.j,2018,16175509.77
OTH_OTH,LLS_DEF_27.7.j_27.7.j,2019,22529867.6
OTH_OTH,LLS_DEF_27.7.k_27.7.k,2009,1368144
OTH_OTH,LLS_DEF_27.7.k_27.7.k,2010,538352
OTH_OTH,LLS_DEF_27.7.k_27.7.k,2011,1232128
OTH_OTH,LLS_DEF_27.7.k_27.7.k,2012,662000
OTH_OTH,LLS_DEF_27.7.k_27.7.k,2013,756512
OTH_OTH,LLS_DEF_27.7.k_27.7.k,2014,811800
OTH_OTH,LLS_DEF_27.7.k_27.7.k,2015,1714832
OTH_OTH,LLS_DEF_27.7.k_27.7.k,2016,1513544
OTH_OTH,LLS_DEF_27.7.k_27.7.k,2017,2290653.59144
OTH_OTH,LLS_DEF_27.7.k_27.7.k,2018,715097.65696
OTH_OTH,LLS_DEF_27.7.k_27.7.k,2019,2048735.52
OTH_OTH,LLS_FIF_27.7.b_27.7.b,2012,12096
OTH_OTH,LLS_FIF_27.7.b_27.7.b,2013,108868.5
OTH_OTH,LLS_FIF_27.7.b_27.7.b,2014,305194.5
OTH_OTH,LLS_FIF_27.7.b_27.7.b,2015,105556.5
OTH_OTH,LLS_FIF_27.7.b_27.7.b,2016,156735
OTH_OTH,LLS_FIF_27.7.b_27.7.b,2017,10611
OTH_OTH,LLS_FIF_27.7.b_27.7.b,2018,43533
OTH_OTH,LLS_FIF_27.7.c_27.7.c,2013,794591
OTH_OTH,LLS_FIF_27.7.c_27.7.c,2014,413308
OTH_OTH,LLS_FIF_27.7.c_27.7.c,2015,468226.5
OTH_OTH,LLS_FIF_27.7.c_27.7.c,2016,240873.5
OTH_OTH,LLS_FIF_27.7.c_27.7.c,2017,238357
OTH_OTH,LLS_FIF_27.7.c_27.7.c,2018,164605
OTH_OTH,LLS_FIF_27.7.c_27.7.c,2019,100887.5
OTH_OTH,LLS_FIF_27.7.d_27.7.d,2009,364417.5
OTH_OTH,LLS_FIF_27.7.d_27.7.d,2010,243455.55
OTH_OTH,LLS_FIF_27.7.d_27.7.d,2011,369860.8
OTH_OTH,LLS_FIF_27.7.d_27.7.d,2012,539425.65
OTH_OTH,LLS_FIF_27.7.d_27.7.d,2013,451904.35
OTH_OTH,LLS_FIF_27.7.d_27.7.d,2014,452451.05
OTH_OTH,LLS_FIF_27.7.d_27.7.d,2015,395329.75
OTH_OTH,LLS_FIF_27.7.d_27.7.d,2016,470095.25
OTH_OTH,LLS_FIF_27.7.d_27.7.d,2017,596737.5
OTH_OTH,LLS_FIF_27.7.d_27.7.d,2018,461277.85
OTH_OTH,LLS_FIF_27.7.d_27.7.d,2019,481326.8
OTH_OTH,LLS_FIF_27.7.e_27.7.e,2009,752049.92
OTH_OTH,LLS_FIF_27.7.e_27.7.e,2010,0
OTH_OTH,LLS_FIF_27.7.e_27.7.e,2011,595793.04
OTH_OTH,LLS_FIF_27.7.e_27.7.e,2012,540242
OTH_OTH,LLS_FIF_27.7.e_27.7.e,2013,145114.24
OTH_OTH,LLS_FIF_27.7.e_27.7.e,2014,607322.72
OTH_OTH,LLS_FIF_27.7.e_27.7.e,2015,175424.8
OTH_OTH,LLS_FIF_27.7.e_27.7.e,2016,338119.04
OTH_OTH,LLS_FIF_27.7.e_27.7.e,2017,225225.28
OTH_OTH,LLS_FIF_27.7.e_27.7.e,2018,170115.84
OTH_OTH,LLS_FIF_27.7.e_27.7.e,2019,266909.2
OTH_OTH,LLS_FIF_27.7.f_27.7.f,2009,254808.36
OTH_OTH,LLS_FIF_27.7.f_27.7.f,2010,148733.01
OTH_OTH,LLS_FIF_27.7.f_27.7.f,2011,185076.63
OTH_OTH,LLS_FIF_27.7.f_27.7.f,2012,222444.36
OTH_OTH,LLS_FIF_27.7.f_27.7.f,2013,329738.94
OTH_OTH,LLS_FIF_27.7.f_27.7.f,2014,114775.02
OTH_OTH,LLS_FIF_27.7.f_27.7.f,2015,0
OTH_OTH,LLS_FIF_27.7.f_27.7.f,2016,400337.1
OTH_OTH,LLS_FIF_27.7.f_27.7.f,2017,418889.97
OTH_OTH,LLS_FIF_27.7.f_27.7.f,2018,499926.06
OTH_OTH,LLS_FIF_27.7.f_27.7.f,2019,269257.95
OTH_OTH,LLS_FIF_27.7.g_27.7.g,2009,76970.63
OTH_OTH,LLS_FIF_27.7.g_27.7.g,2010,105677.88
OTH_OTH,LLS_FIF_27.7.g_27.7.g,2011,103934.05
OTH_OTH,LLS_FIF_27.7.g_27.7.g,2012,79060.19
OTH_OTH,LLS_FIF_27.7.g_27.7.g,2013,103906.44
OTH_OTH,LLS_FIF_27.7.g_27.7.g,2014,165719.95
OTH_OTH,LLS_FIF_27.7.g_27.7.g,2015,60447.31
OTH_OTH,LLS_FIF_27.7.g_27.7.g,2016,93563.58
OTH_OTH,LLS_FIF_27.7.g_27.7.g,2017,74943.55
OTH_OTH,LLS_FIF_27.7.g_27.7.g,2018,57628.34
OTH_OTH,LLS_FIF_27.7.g_27.7.g,2019,53154.53
OTH_OTH,LLS_FIF_27.7.h_27.7.h,2009,2880
OTH_OTH,LLS_FIF_27.7.h_27.7.h,2014,4408
OTH_OTH,LLS_FIF_27.7.h_27.7.h,2015,22040
OTH_OTH,LLS_FIF_27.7.j_27.7.j,2009,8960
OTH_OTH,LLS_FIF_27.7.j_27.7.j,2013,875095
OTH_OTH,LLS_FIF_27.7.j_27.7.j,2014,455960
OTH_OTH,LLS_FIF_27.7.j_27.7.j,2015,516645
OTH_OTH,LLS_FIF_27.7.j_27.7.j,2016,444090
OTH_OTH,LLS_FIF_27.7.j_27.7.j,2017,95615
OTH_OTH,LLS_FIF_27.7.j_27.7.j,2018,675570
OTH_OTH,LLS_FIF_27.7.j_27.7.j,2019,34440
OTH_OTH,LLS_FIF_27.7.k_27.7.k,2012,126944
OTH_OTH,LLS_FIF_27.7.k_27.7.k,2013,156936
OTH_OTH,LLS_FIF_27.7.k_27.7.k,2014,89472
OTH_OTH,LLS_FIF_27.7.k_27.7.k,2015,236428
OTH_OTH,LLS_FIF_27.7.k_27.7.k,2016,187252
OTH_OTH,LLS_FIF_27.7.k_27.7.k,2017,124760
OTH_OTH,LLS_FIF_27.7.k_27.7.k,2018,55280
OTH_OTH,LLS_FIF_27.7.k_27.7.k,2019,309924
OTH_OTH,LTL_LPF_27.7.j_27.7.j,2018,104161.7
OTH_OTH,LTL_LPF_27.7.j_27.7.j,2019,303400.9
OTH_OTH,MIS_MIS_27.7.b_27.7.b,2009,3364915.41
OTH_OTH,MIS_MIS_27.7.b_27.7.b,2010,4888708.04997
OTH_OTH,MIS_MIS_27.7.b_27.7.b,2011,1774143.99
OTH_OTH,MIS_MIS_27.7.b_27.7.b,2012,1951511.6739132
OTH_OTH,MIS_MIS_27.7.b_27.7.b,2013,3385707.73272
OTH_OTH,MIS_MIS_27.7.b_27.7.b,2014,3436400.708739
OTH_OTH,MIS_MIS_27.7.b_27.7.b,2015,3899930.322861
OTH_OTH,MIS_MIS_27.7.b_27.7.b,2016,705114
OTH_OTH,MIS_MIS_27.7.b_27.7.b,2017,410572.636362
OTH_OTH,MIS_MIS_27.7.b_27.7.b,2018,731204.142858
OTH_OTH,MIS_MIS_27.7.b_27.7.b,2019,245737.5000003
OTH_OTH,MIS_MIS_27.7.c_27.7.c,2009,161469
OTH_OTH,MIS_MIS_27.7.c_27.7.c,2010,405839
OTH_OTH,MIS_MIS_27.7.c_27.7.c,2011,1050674.49998
OTH_OTH,MIS_MIS_27.7.c_27.7.c,2012,385499.8
OTH_OTH,MIS_MIS_27.7.c_27.7.c,2013,1207543.580642
OTH_OTH,MIS_MIS_27.7.c_27.7.c,2014,3487527.1313211
OTH_OTH,MIS_MIS_27.7.c_27.7.c,2015,5463994.08331
OTH_OTH,MIS_MIS_27.7.c_27.7.c,2016,6144243.000021
OTH_OTH,MIS_MIS_27.7.c_27.7.c,2017,8170700.125
OTH_OTH,MIS_MIS_27.7.c_27.7.c,2018,9793688.5666648
OTH_OTH,MIS_MIS_27.7.c_27.7.c,2019,8735856.4222454
OTH_OTH,MIS_MIS_27.7.d_27.7.d,2009,9127348.95
OTH_OTH,MIS_MIS_27.7.d_27.7.d,2010,14302060.125
OTH_OTH,MIS_MIS_27.7.d_27.7.d,2011,11097097.3166665
OTH_OTH,MIS_MIS_27.7.d_27.7.d,2012,7714278.91666665
OTH_OTH,MIS_MIS_27.7.d_27.7.d,2013,5879704.9
OTH_OTH,MIS_MIS_27.7.d_27.7.d,2014,7775483.194095
OTH_OTH,MIS_MIS_27.7.d_27.7.d,2015,5782351.075
OTH_OTH,MIS_MIS_27.7.d_27.7.d,2016,5810077.16076165
OTH_OTH,MIS_MIS_27.7.d_27.7.d,2017,7514080.35
OTH_OTH,MIS_MIS_27.7.d_27.7.d,2018,10173500.6047616
OTH_OTH,MIS_MIS_27.7.d_27.7.d,2019,10092977.35
OTH_OTH,MIS_MIS_27.7.e_27.7.e,2009,18666631.12
OTH_OTH,MIS_MIS_27.7.e_27.7.e,2010,16755804.387088
OTH_OTH,MIS_MIS_27.7.e_27.7.e,2011,14998042.48
OTH_OTH,MIS_MIS_27.7.e_27.7.e,2012,18189329.1841664
OTH_OTH,MIS_MIS_27.7.e_27.7.e,2013,17903157.480456
OTH_OTH,MIS_MIS_27.7.e_27.7.e,2014,13247891.274656
OTH_OTH,MIS_MIS_27.7.e_27.7.e,2015,16164885.72
OTH_OTH,MIS_MIS_27.7.e_27.7.e,2016,15221718.261104
OTH_OTH,MIS_MIS_27.7.e_27.7.e,2017,13318623.04
OTH_OTH,MIS_MIS_27.7.e_27.7.e,2018,12695081.9619048
OTH_OTH,MIS_MIS_27.7.e_27.7.e,2019,12496662.5688912
OTH_OTH,MIS_MIS_27.7.f_27.7.f,2009,1399451.22
OTH_OTH,MIS_MIS_27.7.f_27.7.f,2010,1138058.19
OTH_OTH,MIS_MIS_27.7.f_27.7.f,2011,781530.93
OTH_OTH,MIS_MIS_27.7.f_27.7.f,2012,1159876.35
OTH_OTH,MIS_MIS_27.7.f_27.7.f,2013,1303411.05
OTH_OTH,MIS_MIS_27.7.f_27.7.f,2014,1006304.31
OTH_OTH,MIS_MIS_27.7.f_27.7.f,2015,556326.596457
OTH_OTH,MIS_MIS_27.7.f_27.7.f,2016,915670.198701
OTH_OTH,MIS_MIS_27.7.f_27.7.f,2017,1632255.93
OTH_OTH,MIS_MIS_27.7.f_27.7.f,2018,1706798.7
OTH_OTH,MIS_MIS_27.7.f_27.7.f,2019,1760010.12
OTH_OTH,MIS_MIS_27.7.g_27.7.g,2009,227599.9
OTH_OTH,MIS_MIS_27.7.g_27.7.g,2010,1030265.06
OTH_OTH,MIS_MIS_27.7.g_27.7.g,2011,62000.07
OTH_OTH,MIS_MIS_27.7.g_27.7.g,2012,68142.47
OTH_OTH,MIS_MIS_27.7.g_27.7.g,2013,308752.4
OTH_OTH,MIS_MIS_27.7.g_27.7.g,2014,191837.25
OTH_OTH,MIS_MIS_27.7.g_27.7.g,2015,58553
OTH_OTH,MIS_MIS_27.7.g_27.7.g,2016,30339.925
OTH_OTH,MIS_MIS_27.7.g_27.7.g,2017,2986.28
OTH_OTH,MIS_MIS_27.7.g_27.7.g,2018,60910.52
OTH_OTH,MIS_MIS_27.7.g_27.7.g,2019,56583.67
OTH_OTH,MIS_MIS_27.7.h_27.7.h,2009,2344649.725712
OTH_OTH,MIS_MIS_27.7.h_27.7.h,2010,3536698.483784
OTH_OTH,MIS_MIS_27.7.h_27.7.h,2011,4422458.715336
OTH_OTH,MIS_MIS_27.7.h_27.7.h,2012,5400524.30064
OTH_OTH,MIS_MIS_27.7.h_27.7.h,2013,4069745.265096
OTH_OTH,MIS_MIS_27.7.h_27.7.h,2014,4721415.73456072
OTH_OTH,MIS_MIS_27.7.h_27.7.h,2015,344553.060368
OTH_OTH,MIS_MIS_27.7.h_27.7.h,2016,912474.365216
OTH_OTH,MIS_MIS_27.7.h_27.7.h,2017,498559.36
OTH_OTH,MIS_MIS_27.7.h_27.7.h,2018,203309.0285712
OTH_OTH,MIS_MIS_27.7.h_27.7.h,2019,1015107.294112
OTH_OTH,MIS_MIS_27.7.j_27.7.j,2009,12336986.7428
OTH_OTH,MIS_MIS_27.7.j_27.7.j,2010,30746303.73767
OTH_OTH,MIS_MIS_27.7.j_27.7.j,2011,6156432.35234
OTH_OTH,MIS_MIS_27.7.j_27.7.j,2012,9025007.5246
OTH_OTH,MIS_MIS_27.7.j_27.7.j,2013,5652746.492578
OTH_OTH,MIS_MIS_27.7.j_27.7.j,2014,5794650.32716
OTH_OTH,MIS_MIS_27.7.j_27.7.j,2015,1421560
OTH_OTH,MIS_MIS_27.7.j_27.7.j,2016,92960
OTH_OTH,MIS_MIS_27.7.j_27.7.j,2017,277200
OTH_OTH,MIS_MIS_27.7.j_27.7.j,2018,108142
OTH_OTH,MIS_MIS_27.7.j_27.7.j,2019,227244.444444
OTH_OTH,MIS_MIS_27.7.k_27.7.k,2009,100968
OTH_OTH,MIS_MIS_27.7.k_27.7.k,2010,134424
OTH_OTH,MIS_MIS_27.7.k_27.7.k,2011,62469.3333336
OTH_OTH,MIS_MIS_27.7.k_27.7.k,2012,354124.8
OTH_OTH,MIS_MIS_27.7.k_27.7.k,2013,89880
OTH_OTH,MIS_MIS_27.7.k_27.7.k,2014,1408924
OTH_OTH,MIS_MIS_27.7.k_27.7.k,2015,3355313.33336
OTH_OTH,MIS_MIS_27.7.k_27.7.k,2016,456016
OTH_OTH,MIS_MIS_27.7.k_27.7.k,2017,1200488
OTH_OTH,MIS_MIS_27.7.k_27.7.k,2019,1118988
OTH_OTH,OTB_CRU_27.7.d_27.7.d,2009,1013811.143255
OTH_OTH,OTB_CRU_27.7.d_27.7.d,2010,620132.065715
OTH_OTH,OTB_CRU_27.7.d_27.7.d,2011,397741.019355
OTH_OTH,OTB_CRU_27.7.d_27.7.d,2012,300591.25
OTH_OTH,OTB_CRU_27.7.d_27.7.d,2014,4972.5
OTH_OTH,OTB_CRU_27.7.d_27.7.d,2015,4420
OTH_OTH,OTB_CRU_27.7.d_27.7.d,2017,16344
OTH_OTH,OTB_CRU_27.7.d_27.7.d,2018,10201.25
OTH_OTH,OTB_CRU_27.7.d_27.7.d,2019,844356.2492635
OTH_OTH,OTB_CRU_27.7.e_27.7.e,2009,204370.665488
OTH_OTH,OTB_CRU_27.7.e_27.7.e,2010,86130.661936
OTH_OTH,OTB_CRU_27.7.e_27.7.e,2011,173900
OTH_OTH,OTB_CRU_27.7.e_27.7.e,2012,153246
OTH_OTH,OTB_CRU_27.7.e_27.7.e,2015,2419200
OTH_OTH,OTB_CRU_27.7.e_27.7.e,2017,2350080
OTH_OTH,OTB_CRU_27.7.e_27.7.e,2018,9075.2
OTH_OTH,OTB_CRU_27.7.e_27.7.e,2019,597272
OTH_OTH,OTB_CRU_27.7.f_27.7.f,2009,36050.758263
OTH_OTH,OTB_CRU_27.7.f_27.7.f,2010,54817.124427
OTH_OTH,OTB_CRU_27.7.f_27.7.f,2011,21324.979962
OTH_OTH,OTB_CRU_27.7.f_27.7.f,2012,7983
OTH_OTH,OTB_CRU_27.7.f_27.7.f,2013,42296.4
OTH_OTH,OTB_CRU_27.7.f_27.7.f,2014,17901
OTH_OTH,OTB_CRU_27.7.g_27.7.g,2009,143740.947537
OTH_OTH,OTB_CRU_27.7.g_27.7.g,2010,181091.783565
OTH_OTH,OTB_CRU_27.7.g_27.7.g,2011,97917.116154
OTH_OTH,OTB_CRU_27.7.g_27.7.g,2013,345778.4
OTH_OTH,OTB_CRU_27.7.g_27.7.g,2014,19448
OTH_OTH,OTB_CRU_27.7.g_27.7.g,2019,77791.995138
OTH_OTH,OTB_CRU_27.7.h_27.7.h,2012,214456
OTH_OTH,OTB_DEF_27.7.b_27.7.b,2010,141426
OTH_OTH,OTB_DEF_27.7.b_27.7.b,2011,1524258
OTH_OTH,OTB_DEF_27.7.b_27.7.b,2013,10530
OTH_OTH,OTB_DEF_27.7.b_27.7.b,2016,4707
OTH_OTH,OTB_DEF_27.7.b_27.7.b,2018,182344.115511
OTH_OTH,OTB_DEF_27.7.b_27.7.b,2019,0
OTH_OTH,OTB_DEF_27.7.c_27.7.c,2009,26370.3461539
OTH_OTH,OTB_DEF_27.7.c_27.7.c,2010,109998
OTH_OTH,OTB_DEF_27.7.c_27.7.c,2011,983871
OTH_OTH,OTB_DEF_27.7.c_27.7.c,2018,3244550.198582
OTH_OTH,OTB_DEF_27.7.c_27.7.c,2019,0
OTH_OTH,OTB_DEF_27.7.d_27.7.d,2009,450116.25
OTH_OTH,OTB_DEF_27.7.d_27.7.d,2010,429132.85
OTH_OTH,OTB_DEF_27.7.d_27.7.d,2011,438573.95
OTH_OTH,OTB_DEF_27.7.d_27.7.d,2012,391048.35
OTH_OTH,OTB_DEF_27.7.d_27.7.d,2013,322897.15
OTH_OTH,OTB_DEF_27.7.d_27.7.d,2014,426815
OTH_OTH,OTB_DEF_27.7.d_27.7.d,2015,354240
OTH_OTH,OTB_DEF_27.7.d_27.7.d,2016,335100
OTH_OTH,OTB_DEF_27.7.d_27.7.d,2017,385106.25
OTH_OTH,OTB_DEF_27.7.d_27.7.d,2018,345360
OTH_OTH,OTB_DEF_27.7.d_27.7.d,2019,374959.35
OTH_OTH,OTB_DEF_27.7.e_27.7.e,2009,31120
OTH_OTH,OTB_DEF_27.7.e_27.7.e,2010,113512
OTH_OTH,OTB_DEF_27.7.e_27.7.e,2011,182456
OTH_OTH,OTB_DEF_27.7.e_27.7.e,2012,170984
OTH_OTH,OTB_DEF_27.7.e_27.7.e,2013,134640
OTH_OTH,OTB_DEF_27.7.e_27.7.e,2014,127888
OTH_OTH,OTB_DEF_27.7.e_27.7.e,2015,147944
OTH_OTH,OTB_DEF_27.7.e_27.7.e,2016,150432
OTH_OTH,OTB_DEF_27.7.e_27.7.e,2017,189904
OTH_OTH,OTB_DEF_27.7.e_27.7.e,2018,99216
OTH_OTH,OTB_DEF_27.7.e_27.7.e,2019,66032
OTH_OTH,OTB_DEF_27.7.f_27.7.f,2012,3969
OTH_OTH,OTB_DEF_27.7.f_27.7.f,2018,675
OTH_OTH,OTB_DEF_27.7.g_27.7.g,2013,9724
OTH_OTH,OTB_DEF_27.7.g_27.7.g,2015,54714
OTH_OTH,OTB_DEF_27.7.g_27.7.g,2018,77056.658327
OTH_OTH,OTB_DEF_27.7.h_27.7.h,2012,1768
OTH_OTH,OTB_DEF_27.7.h_27.7.h,2015,23552
OTH_OTH,OTB_DEF_27.7.h_27.7.h,2018,632988.959192
OTH_OTH,OTB_DEF_27.7.j_27.7.j,2010,336150
OTH_OTH,OTB_DEF_27.7.j_27.7.j,2011,270910
OTH_OTH,OTB_DEF_27.7.j_27.7.j,2013,11860
OTH_OTH,OTB_DEF_27.7.j_27.7.j,2014,90
OTH_OTH,OTB_DEF_27.7.j_27.7.j,2015,46710
OTH_OTH,OTB_DEF_27.7.j_27.7.j,2018,12395939.5759
OTH_OTH,OTB_DEF_27.7.j_27.7.j,2019,410
OTH_OTH,OTB_DEF_27.7.k_27.7.k,2009,20873.5384616
OTH_OTH,OTB_DEF_27.7.k_27.7.k,2010,90792
OTH_OTH,OTB_DEF_27.7.k_27.7.k,2011,76824
OTH_OTH,OTB_DEF_27.7.k_27.7.k,2018,1132632.810936
OTH_OTH,OTB_SPF_27.7.b_27.7.b,2019,302400
OTH_OTH,OTB_SPF_27.7.c_27.7.c,2019,1344000
OTH_OTH,OTB_SPF_27.7.d_27.7.d,2009,726765
OTH_OTH,OTB_SPF_27.7.d_27.7.d,2010,1210265
OTH_OTH,OTB_SPF_27.7.d_27.7.d,2011,1192560
OTH_OTH,OTB_SPF_27.7.d_27.7.d,2012,2679920.86207
OTH_OTH,OTB_SPF_27.7.d_27.7.d,2013,2192946.977928
OTH_OTH,OTB_SPF_27.7.d_27.7.d,2014,2676813.465045
OTH_OTH,OTB_SPF_27.7.d_27.7.d,2015,2819028.57143
OTH_OTH,OTB_SPF_27.7.d_27.7.d,2016,3122290.5
OTH_OTH,OTB_SPF_27.7.d_27.7.d,2017,1791579.875
OTH_OTH,OTB_SPF_27.7.d_27.7.d,2018,2723717.4047635
OTH_OTH,OTB_SPF_27.7.d_27.7.d,2019,1715274.7058825
OTH_OTH,OTB_SPF_27.7.e_27.7.e,2011,416
OTH_OTH,OTB_SPF_27.7.e_27.7.e,2012,2088
OTH_OTH,OTB_SPF_27.7.e_27.7.e,2014,248
OTH_OTH,OTB_SPF_27.7.e_27.7.e,2016,1584352
OTH_OTH,OTB_SPF_27.7.e_27.7.e,2017,4728
OTH_OTH,OTB_SPF_27.7.e_27.7.e,2018,11904
OTH_OTH,OTB_SPF_27.7.e_27.7.e,2019,19288
OTH_OTH,OTB_SPF_27.7.g_27.7.g,2019,316800
OTH_OTH,OTB_SPF_27.7.j_27.7.j,2011,680
OTH_OTH,OTB_SPF_27.7.j_27.7.j,2019,432000
OTH_OTH,OTM_DEF_27.7.b_27.7.b,2009,151020
OTH_OTH,OTM_DEF_27.7.b_27.7.b,2010,68400
OTH_OTH,OTM_DEF_27.7.b_27.7.b,2011,38295
OTH_OTH,OTM_DEF_27.7.b_27.7.b,2012,120330
OTH_OTH,OTM_DEF_27.7.b_27.7.b,2013,256140
OTH_OTH,OTM_DEF_27.7.b_27.7.b,2014,210276
OTH_OTH,OTM_DEF_27.7.b_27.7.b,2015,90810
OTH_OTH,OTM_DEF_27.7.b_27.7.b,2017,48663
OTH_OTH,OTM_DEF_27.7.b_27.7.b,2018,60795
OTH_OTH,OTM_DEF_27.7.b_27.7.b,2019,69930
OTH_OTH,OTM_DEF_27.7.c_27.7.c,2009,648711
OTH_OTH,OTM_DEF_27.7.c_27.7.c,2010,297906
OTH_OTH,OTM_DEF_27.7.c_27.7.c,2011,248227
OTH_OTH,OTM_DEF_27.7.c_27.7.c,2012,1072981
OTH_OTH,OTM_DEF_27.7.c_27.7.c,2013,322357
OTH_OTH,OTM_DEF_27.7.c_27.7.c,2014,318612
OTH_OTH,OTM_DEF_27.7.c_27.7.c,2015,479381
OTH_OTH,OTM_DEF_27.7.c_27.7.c,2016,237398
OTH_OTH,OTM_DEF_27.7.c_27.7.c,2017,1422141
OTH_OTH,OTM_DEF_27.7.c_27.7.c,2018,962143
OTH_OTH,OTM_DEF_27.7.c_27.7.c,2019,1435007
OTH_OTH,OTM_DEF_27.7.d_27.7.d,2009,6920
OTH_OTH,OTM_DEF_27.7.d_27.7.d,2010,12765
OTH_OTH,OTM_DEF_27.7.d_27.7.d,2011,13615
OTH_OTH,OTM_DEF_27.7.d_27.7.d,2012,2875
OTH_OTH,OTM_DEF_27.7.d_27.7.d,2013,530
OTH_OTH,OTM_DEF_27.7.d_27.7.d,2014,555
OTH_OTH,OTM_DEF_27.7.d_27.7.d,2015,4105
OTH_OTH,OTM_DEF_27.7.d_27.7.d,2016,7860
OTH_OTH,OTM_DEF_27.7.d_27.7.d,2017,13930
OTH_OTH,OTM_DEF_27.7.d_27.7.d,2018,1880
OTH_OTH,OTM_DEF_27.7.d_27.7.d,2019,675
OTH_OTH,OTM_DEF_27.7.e_27.7.e,2009,280
OTH_OTH,OTM_DEF_27.7.e_27.7.e,2013,320
OTH_OTH,OTM_DEF_27.7.h_27.7.h,2009,52584
OTH_OTH,OTM_DEF_27.7.h_27.7.h,2012,190856
OTH_OTH,OTM_DEF_27.7.h_27.7.h,2014,24368
OTH_OTH,OTM_DEF_27.7.h_27.7.h,2016,80368
OTH_OTH,OTM_DEF_27.7.h_27.7.h,2017,49624
OTH_OTH,OTM_DEF_27.7.j_27.7.j,2009,420640
OTH_OTH,OTM_DEF_27.7.j_27.7.j,2012,261290
OTH_OTH,OTM_DEF_27.7.j_27.7.j,2013,106340
OTH_OTH,OTM_DEF_27.7.j_27.7.j,2014,121830
OTH_OTH,OTM_DEF_27.7.j_27.7.j,2015,639650
OTH_OTH,OTM_DEF_27.7.j_27.7.j,2016,120280
OTH_OTH,OTM_DEF_27.7.j_27.7.j,2017,556990
OTH_OTH,OTM_DEF_27.7.j_27.7.j,2018,75410
OTH_OTH,OTM_DEF_27.7.j_27.7.j,2019,516940
OTH_OTH,OTM_DEF_27.7.k_27.7.k,2013,595472
OTH_OTH,OTM_DEF_27.7.k_27.7.k,2014,265568
OTH_OTH,OTM_DEF_27.7.k_27.7.k,2015,1003200
OTH_OTH,OTM_DEF_27.7.k_27.7.k,2016,1293776
OTH_OTH,OTM_DEF_27.7.k_27.7.k,2017,313624
OTH_OTH,OTM_SPF_27.7.b_27.7.b,2009,22724705.34
OTH_OTH,OTM_SPF_27.7.b_27.7.b,2010,23541030.54
OTH_OTH,OTM_SPF_27.7.b_27.7.b,2011,18072859.23
OTH_OTH,OTM_SPF_27.7.b_27.7.b,2012,23967293.13
OTH_OTH,OTM_SPF_27.7.b_27.7.b,2013,22694435.28
OTH_OTH,OTM_SPF_27.7.b_27.7.b,2014,25782725.88
OTH_OTH,OTM_SPF_27.7.b_27.7.b,2015,17453726.55
OTH_OTH,OTM_SPF_27.7.b_27.7.b,2016,12385320.21
OTH_OTH,OTM_SPF_27.7.b_27.7.b,2017,10596813.84
OTH_OTH,OTM_SPF_27.7.b_27.7.b,2018,4244139.09
OTH_OTH,OTM_SPF_27.7.b_27.7.b,2019,10741586.4
OTH_OTH,OTM_SPF_27.7.c_27.7.c,2009,12119601.62
OTH_OTH,OTM_SPF_27.7.c_27.7.c,2010,31945464.74
