country,metier,year,landIC,percLandIC,landAccess,percLandAccess,matchTo
FR,OTB_DWS_>=120_0_0_all,2009,0.76819,0.999985452960043,0.43124,0.999999608810589,
FR,OTB_SPF_32-69_0_0_all,2009,NA,NA,360.6967,0.957492797421625,OTM_SPF_32-69_0_0_all
FR,OTB_SPF_70-99_0_0_all,2009,10968,0.999449207726022,1147.76377,0.852843059524219,OTM_SPF_32-69_0_0_all
FR,OTM_DEF,2009,19.67904,0.999114028669992,3.15405,0.999925111967914,
FR,OTM_DEF_100-119_0_0_all,2009,0.08851,0.999998947217498,392.6654,0.949865730958963,
FR,OTM_DEF_32-69_0_0_all,2009,84.63497,0.986559100128775,8.62953,0.999692212171564,
FR,OTM_DEF_70-99_0_0_all,2009,166.99506,0.973742486223671,183.20415,0.982261046315975,
FR,OTM_SPF_16-31_0_0,2009,NA,NA,106.90703,0.990900922462819,
FR,OTM_SPF_32-69_0_0_all,2009,34.72415,0.997116235284391,3107.02423,0.741366785808822,
FR,OTM_SPF_70-99_0_0_all,2009,NA,NA,1201.28054,0.828573165851154,OTM_SPF_32-69_0_0_all
FR,OTT_CRU_100-119_0_0,2009,8.95487,0.999722866084289,NA,NA,
FR,OTT_CRU_70-99_0_0_all,2009,0.00477,0.999999926656662,NA,NA,
FR,OTT_DEF_100-119_0_0,2009,6.42492,0.999919209868085,604.36525,0.921507303819463,
FR,OTT_DEF_100-119_0_0_all,2009,268.87799,0.968639163232014,NA,NA,
FR,OTT_DEF_70-99_0_0,2009,NA,NA,22813,0.998595740605445,OTB_DEF_70-99_0_0
FR,PS_SPF_0_0_0,2009,NA,NA,10.83072,0.999289359395592,
FR,SSC_DEF_100-119_0_0_all,2009,NA,NA,21.97167,0.999060339775289,SSC_DEF_All_0_0_All
FR,SSC_DEF_70-99_0_0_all,2009,NA,NA,313.49052,0.964121671573938,SSC_DEF_All_0_0_All
FR,SSC_DEF_All_0_0_All,2009,47.96078,0.996055074834132,NA,NA,
FR,TBB_DEF_70-99_0_0_all,2009,950.15739,0.877244629435657,825.46945,0.908727774842699,
FR,TBB_DEF_all_0_0_all,2009,23.68279,0.997839974817247,NA,NA,
FR,DRB_MOL_0_0_0_all,2010,NA,NA,100.83644,0.994614452496063,MIS_MIS_0_0_0
FR,DRB_all_0_0_all,2010,68.40805,0.993041751848198,106.08454,0.992287036718623,
FR,GNS_DEF_100-119_0_0_all,2010,0.31769,0.999995481924411,223.49394,0.972998056057051,
FR,GNS_DEF_120-219_0_0_all,2010,3.13418,0.999926417741137,880.9897,0.870896552598928,
FR,GNS_DEF_80-99_0_0,2010,14.92887,0.998127801164245,NA,NA,
FR,GNS_DEF_>=100_0_0,2010,656.07862,0.912684565444678,NA,NA,
FR,GNS_DEF_>=220_0_0_all,2010,NA,NA,14.92159,0.999034581595417,GNS_DEF_120-219_0_0_all
FR,GNS_DEF_all_0_0_all,2010,87182,0.987777594885465,39.8938,0.996496943175241,
FR,GTR_DEF_100-119_0_0_all,2010,126.71159,0.959564868605853,297.61497,0.95535101994668,
FR,GTR_DEF_120-219_0_0_all,2010,73.63326,0.990506498458079,737.224769999999,0.906105218293488,
FR,GTR_DEF_90-99_0_0_all,2010,1101.44778,0.85319961819011,2125.46497,0.794117688543703,
FR,GTR_DEF_>=220_0_0_all,2010,NA,NA,13.06055,0.999671453722832,GTR_DEF_all_0_0_all
FR,GTR_DEF_all_0_0_all,2010,605.45398,0.935123141830881,122.94757,0.987026426507006,
FR,LHM_DEF,2010,NA,NA,188.64989,0.977352302700411,MIS_MIS_0_0_0
FR,LLS_DEF,2010,NA,NA,788.20809,0.889089260954874,MIS_MIS_0_0_0
FR,MIS_MIS_0_0_0,2010,94.38119,0.984546564896197,3302.92022,0.674618636720643,
FR,MIS_MIS_0_0_0_HC,2010,2249.12782,0.759771652820372,NA,NA,
FR,OTB_CRU_100-119_0_0_all,2010,0.36698,0.9999837080959,NA,NA,
FR,OTB_CRU_70-99_0_0_all,2010,NA,NA,0.0006,1,OTB_DEF_70-99_0_0
FR,OTB_DEF_100-119_0_0,2010,948.98747,0.888369802115805,7003.3384,0.520388805956054,
FR,OTB_DEF_100-119_0_0_all,2010,10405296,0.385628035869952,NA,NA,
FR,OTB_DEF_16-31_0_0,2010,NA,NA,14.53225,0.999370001885262,
FR,OTB_DEF_32-69_0_0,2010,17.2622,0.997574526099715,36.80022,0.997346332668179,
FR,OTB_DEF_70-99_0_0,2010,7846.28724,0.676417297149272,15542.76407,0.358744064363509,
FR,OTB_DEF_70-99_0_0_all,2010,1419.4935,0.812379141385345,NA,NA,
FR,OTB_DEF_<16_0_0_all,2010,1.17887,0.9999701075432,3.65957,0.999964612752617,
FR,OTB_DEF_>=120_0_0,2010,36.38055,0.996039023774045,3379.1635,0.598383610656118,
FR,OTB_DEF_>=120_0_0_all,2010,113.29347,0.977217004755994,NA,NA,
FR,OTB_DEF_All_0_0_All,2010,118.79743,0.973018264199935,NA,NA,
FR,OTB_DWS_100-119_0_0_all,2010,123.72895,0.964150355839349,142.91726,0.98418866156592,
FR,OTB_DWS_>=120_0_0_all,2010,103.39033,0.981048727552332,121834,0.989838489029529,
FR,OTB_SPF_32-69_0_0_all,2010,10544,0.998989722942369,271.21943,0.961611062254107,
FR,OTB_SPF_70-99_0_0_all,2010,NA,NA,1368.36103,0.825700963899876,OTB_SPF_32-69_0_0_all
FR,OTM_DEF,2010,4.18136,0.999673862096554,15.17903,0.998690174910785,
FR,OTM_DEF_100-119_0_0_all,2010,0.02646,1,487.99302,0.930649040046172,
FR,OTM_DEF_32-69_0_0_all,2010,24.16984,0.996934776083877,26.24654,0.997952131636282,
FR,OTM_DEF_70-99_0_0_all,2010,262.17635,0.954868842507829,336.09537,0.948481739587512,
FR,OTM_SPF_16-31_0_0,2010,NA,NA,153.27137,0.980889974248195,
FR,OTM_SPF_32-69_0_0_all,2010,44.49402,0.994690733438011,3051.89057,0.745059622773291,
FR,OTM_SPF_70-99_0_0_all,2010,NA,NA,1077.13154,0.850562342788047,
FR,OTT_CRU_100-119_0_0,2010,0.09545,0.999999019372651,NA,NA,
FR,OTT_DEF_100-119_0_0,2010,8.70466,0.999312324138791,436.51516,0.940724289335772,
FR,OTT_DEF_100-119_0_0_all,2010,3.68046,0.999810262691107,NA,NA,
FR,OTT_DEF_70-99_0_0,2010,NA,NA,41.66604,0.995576150458421,OTB_DEF_70-99_0_0
FR,PS_SPF_0_0_0,2010,NA,NA,9.04169,0.999880145857944,MIS_MIS_0_0_0
FR,SDN_all_0_0_all,2010,12713,0.998598954432736,NA,NA,SSC_DEF_all_0_0_all
FR,SSC_DEF_100-119_0_0_all,2010,NA,NA,16.79706,0.998339826228223,SSC_DEF_all_0_0_all
FR,SSC_DEF_70-99_0_0_all,2010,NA,NA,269.8532,0.96783957047269,SSC_DEF_all_0_0_all
FR,SSC_DEF_All_0_0_All,2010,120.48292,0.968615542778335,NA,NA,
FR,SSC_DEF_all_0_0_all,2010,NA,NA,1.53257,0.999999986151341,SSC_DEF_all_0_0_all
FR,TBB_DEF_70-99_0_0_all,2010,270.6165,0.945152391298556,575.3802,0.919385625212917,
FR,TBB_DEF_all_0_0_all,2010,5.57392,0.999518897774148,NA,NA,
FR,DRB_MOL_0_0_0_all,2011,NA,NA,90.25049,0.994052488809787,MIS_MIS_0_0_0
FR,DRB_all_0_0_all,2011,75.24507,0.989241561194789,133.69296,0.988141678620417,
FR,G.._DEF<10-18_0,2011,496.7276,0.937513324754918,NA,NA,
FR,GNS_DEF_10-30_0_0_all,2011,26.37556,0.996505451676286,NA,NA,
FR,GNS_DEF_100-119_0_0_all,2011,0.99086,0.999967171732755,58.11503,0.99642362885088,
FR,GNS_DEF_120-219_0_0_all,2011,705.31192,0.89151734948994,1314.22563,0.891266070027127,
FR,GNS_DEF_80-99_0_0,2011,8.76795,0.999643127576704,NA,NA,
FR,GNS_DEF_>=100_0_0,2011,527.81711,0.923205556637794,NA,NA,
FR,GNS_DEF_>=220_0_0_all,2011,18.53721,0.998316085393427,2.09266,0.999999683048219,
FR,GNS_DEF_all_0_0_all,2011,47958,0.993746233668442,36.98847,0.998173779736375,
FR,GTR_DEF_100-119_0_0_all,2011,150.34484,0.971606003226432,287.36759,0.967109596912859,
FR,GTR_DEF_120-219_0_0_all,2011,56.63502,0.990872879312543,525.35429,0.940647313052456,
FR,GTR_DEF_90-99_0_0_all,2011,1184.94244,0.795550042726089,2250.56931,0.803336511395723,
FR,GTR_DEF_>=220_0_0_all,2011,NA,NA,34.30806,0.998826089317858,GTR_DEF_120-219_0_0_all
FR,GTR_DEF_all_0_0_all,2011,1167.38549,0.829175476251858,156.20464,0.985599733701791,
FR,LHM_DEF,2011,NA,NA,179.06403,0.979546730615588,LLS_DEF_0_0_0_all
FR,LLS_DEF,2011,NA,NA,842.93119,0.930658592120974,LLS_DEF_0_0_0_all
FR,LLS_DEF_0_0_0_all,2011,572.31304,0.908002284626876,NA,NA,
FR,MIS_MIS_0_0_0,2011,76.45391,0.987074198210496,3464.06034,0.760545752468928,
FR,MIS_MIS_0_0_0_HC,2011,141.80597,0.975690589902074,NA,NA,
FR,OTB_CRU_100-119_0_0_all,2011,0.11769,0.999998845245515,NA,NA,
FR,OTB_CRU_70-99_0_0_all,2011,NA,NA,0.01667,1,OTB_DEF_70-99_0_0
FR,OTB_DEF_100-119_0_0,2011,716.65833,0.8712015075645,11931.03001,0.504842261542351,
FR,OTB_DEF_100-119_0_0_>=40m__POK,2011,14403576,0.414881366498194,NA,NA,
FR,OTB_DEF_100-119_0_0_all,2011,97091,0.984872015734774,NA,NA,
FR,OTB_DEF_16-31_0_0,2011,NA,NA,7.25668,0.999623109157651,OTB_DEF_32-69_0_0
FR,OTB_DEF_32-69_0_0,2011,36.6931,0.994803143665588,93.66102,0.992336528788714,
FR,OTB_DEF_70-99_0_0,2011,7804.94741,0.639695485360575,14621.02302,0.277993958476196,
FR,OTB_DEF_70-99_0_0_all,2011,2187.34967,0.702700021185496,NA,NA,
FR,OTB_DEF_<16_0_0_all,2011,0.98193,0.999995455296518,8.33672,0.999485135693288,
FR,OTB_DEF_>40_>=100_POK,2011,2038563,0.761418897881996,NA,NA,
FR,OTB_DEF_>=120_0_0,2011,21.62113,0.997782138614108,3467.54721,0.694682519437988,
FR,OTB_DEF_>=120_0_0_all,2011,182491,0.962621596540173,NA,NA,
FR,OTB_DEF_All_0_0_All,2011,115.54861,0.979018858188628,NA,NA,
FR,OTB_DWS_100-119_0_0_all,2011,51.79721,0.992364848894652,66.59449,0.995318670106573,
FR,OTB_DWS_>=120_0_0_all,2011,106.11504,0.982075401424919,126.96608,0.990555723323248,
FR,OTB_SPF_32-69_0_0_all,2011,11.82,0.9993905750802,1374.69401,0.866278298329154,
FR,OTB_SPF_70-99_0_0_all,2011,12696,0.999050111173736,1228.9087,0.914631684981123,
FR,OTM_DEF,2011,12.78742,0.998684414916844,13.31471,0.999079245949497,
FR,OTM_DEF_100-119_0_0_all,2011,1.98561,0.999938630948799,353.52452,0.955494347508364,
FR,OTM_DEF_32-69_0_0_all,2011,6.28586,0.999824185821297,55.06028,0.997470506704165,
FR,OTM_DEF_70-99_0_0_all,2011,411.70738,0.949372165949062,249.48381,0.971853108486759,
FR,OTM_SPF_16-31_0_0,2011,NA,NA,162.15155,0.982629767363146,OTM_SPF_32-69_0_0_all
FR,OTM_SPF_32-69_0_0_all,2011,22.70204,0.997159362439661,6517.05388,0.628752989487013,
FR,OTM_SPF_70-99_0_0_all,2011,NA,NA,1935.7136,0.840140822927421,OTM_SPF_32-69_0_0_all
FR,OTT_CRU_100-119_0_0,2011,0.03135,0.999999748252577,NA,NA,
FR,OTT_CRU_70-99_0_0_all,2011,0.00874,1,NA,NA,
FR,OTT_DEF_100-119_0_0,2011,1.98762,0.999881437333121,323.53356,0.961645789505362,
FR,OTT_DEF_100-119_0_0_all,2011,277.49394,0.957365116104091,NA,NA,
FR,OTT_DEF_70-99_0_0,2011,NA,NA,6.21338,0.999871288106249,OTB_DEF_70-99_0_0
FR,PS_SPF_0_0_0,2011,NA,NA,6.83953,0.999753151222164,MIS_MIS_0_0_0
FR,SSC_DEF_100-119_0_0_all,2011,NA,NA,4.66024,0.99995989466704,SSC_DEF_all_0_0_all
FR,SSC_DEF_70-99_0_0_all,2011,NA,NA,225.58011,0.976142131740919,SSC_DEF_all_0_0_all
FR,SSC_DEF_All_0_0_All,2011,161.56983,0.967275462486747,NA,NA,
FR,SSC_DEF_all_0_0_all,2011,NA,NA,13.01095,0.999326627099851,SSC_DEF_all_0_0_all
FR,TBB_DEF_70-99_0_0_all,2011,742.37354,0.850558843044056,427.35156,0.948772678265469,
FR,TBB_DEF_all_0_0_all,2011,32.72404,0.995745728648133,NA,NA,
FR,DRB_MOL_0_0_0_all,2012,46.54358,0.99159625634322,90.64638,0.995584550546434,
FR,DRB_all_0_0_all,2012,84.34351,0.986438167660066,136.68017,0.989245954402364,
FR,FPO_CRU_0_0_0_all,2012,5.36053,0.999498706831802,NA,NA,
FR,FPO_MOL_0_0_0_all,2012,3.71267,0.999609418954742,0.03,0.999999840203524,
FR,GNS_CRU_0_0_0_all,2012,0.30859,0.999989916339354,NA,NA,
FR,GNS_DEF_100-119_0_0_all,2012,6.99071,0.998992126563109,3.3623,0.999901238177791,
FR,GNS_DEF_120-219_0_0_all,2012,948.33855,0.85667761091549,997.52023,0.90304471865424,
FR,GNS_DEF_80-99_0_0,2012,0.4895,0.999957125581051,NA,NA,
FR,GNS_DEF_90-99_0_0_all,2012,0.78326,0.999907863700589,NA,NA,
FR,GNS_DEF_>=100_0_0,2012,460.09634,0.935230017984162,NA,NA,
FR,GNS_DEF_>=220_0_0_all,2012,1.12668,0.999884506823352,3.43604,0.999835715776441,
FR,GNS_DEF_all_0_0_all,2012,76.78613,0.988727936334535,38.0208,0.997330252994089,
FR,GTR_CRU_0_0_0_all,2012,0.51791,0.999942528651031,3,1,
FR,GTR_DEF_100-119_0_0_all,2012,151.39763,0.971613290250836,253.99366,0.965451903294931,
FR,GTR_DEF_120-219_0_0_all,2012,93.02227,0.98124875834864,539.1702,0.947121400295942,
FR,GTR_DEF_90-99_0_0_all,2012,1471.28603,0.828398077820372,2625.3453,0.827327883448148,
FR,GTR_DEF_>=220_0_0_all,2012,1.97917,0.999850909133637,37.57497,0.998062490529416,
FR,GTR_DEF_all_0_0_all,2012,1672.67804,0.784524208116595,108.96474,0.993818090536553,
FR,LHM_DEF,2012,NA,NA,167.04306,0.986582416658787,LLS_DEF
FR,LLS_DEF,2012,0.00354,1,888.8125,0.920365341248678,
FR,LLS_DEF_0_0_0_all,2012,934.50264,0.884544556043213,NA,NA,
FR,MIS_MIS_0_0_0,2012,89.68047,0.983923037296122,3327.05905,0.715599577503028,
FR,MIS_MIS_0_0_0_HC,2012,219.680895,0.956619525019365,NA,NA,
FR,OTB_CRU_100-119_0_0_all,2012,0.18066,0.999995303635324,NA,NA,
FR,OTB_CRU_32-69_0_0_all,2012,0.00795,0.99999971551642,NA,NA,
FR,OTB_CRU_70-99_0_0_all,2012,49.64395,0.990208322982317,NA,NA,
FR,OTB_DEF_100-119_0_0,2012,652.25987,0.903994998693975,14650.20277,0.285493996890419,
FR,OTB_DEF_100-119_0_0_all,2012,15518.29395,0.462756794331293,NA,NA,
FR,OTB_DEF_16-31_0_0,2012,NA,NA,1.08797,0.999987952904704,OTB_DEF_32-69_0_0
FR,OTB_DEF_32-69_0_0,2012,42.85294,0.994206176099248,234.40264,0.974805048070372,
FR,OTB_DEF_70-99_0_0,2012,5118.83117,0.615400758325305,11174.89511,0.503263369770238,
FR,OTB_DEF_70-99_0_0_all,2012,1709.37599,0.734644812209241,NA,NA,
FR,OTB_DEF_<16_0_0_all,2012,5.89428,0.999167894474613,29.03626,0.999255327375739,
FR,OTB_DEF_>=120_0_0,2012,2.79387,0.999791890122424,3108.02337,0.776166794780536,
FR,OTB_DEF_>=120_0_0_all,2012,2289.40761,0.683671080432541,NA,NA,
FR,OTB_DEF_All_0_0_All,2012,223.12989,0.950068622769828,NA,NA,
FR,OTB_DWS_100-119_0_0_all,2012,27.69865,0.99503215210683,51.5604,0.996589327402315,
FR,OTB_DWS_>=120_0_0_all,2012,111.57119,0.97847482665194,125.65568,0.99169465377386,
FR,OTB_MOL_100-119_0_0_all,2012,0.39695,0.999968962662505,NA,NA,
FR,OTB_MOL_70-99_0_0_all,2012,173.50014,0.967098600546292,NA,NA,
FR,OTB_SPF_32-69_0_0_all,2012,10.76122,0.998783663019364,833.82431,0.93661438835769,
FR,OTB_SPF_70-99_0_0_all,2012,44.66928,0.992928297924884,1597.09155,0.858451005576062,
FR,OTM_DEF,2012,20.69406,0.997058016636152,3.36182,0.9999667512252,
FR,OTM_DEF_100-119_0_0_all,2012,0.39408,0.999980714160324,223.99503,0.979170123243888,
FR,OTM_DEF_32-69_0_0_all,2012,13.3125,0.99846276255915,32.17449,0.998689486885181,
FR,OTM_DEF_70-99_0_0_all,2012,274.47454,0.943414871207409,261.06787,0.960502233565668,
FR,OTM_SPF_16-31_0_0,2012,NA,NA,10.43995,0.999686260276103,OTM_SPF_32-69_0_0_all
FR,OTM_SPF_32-69_0_0_all,2012,19.16518,0.997629523870655,7569.0317,0.650763929765783,
FR,OTM_SPF_70-99_0_0_all,2012,NA,NA,1290.81839,0.883605667747387,OTM_SPF_32-69_0_0_all
FR,OTT_CRU_100-119_0_0,2012,0.64456,0.999927084532487,NA,NA,
FR,OTT_DEF_100-119_0_0,2012,24.47335,0.995761949404718,213.32081,0.983327185888202,
FR,OTT_DEF_100-119_0_0_all,2012,177.90988,0.961924812186494,NA,NA,
FR,OTT_DEF_70-99_0_0,2012,NA,NA,11.67349,0.999482813054271,OTT_DEF_100-119_0_0
FR,PS_SPF_0_0_0,2012,NA,NA,0.58,0.999999255582271,MIS_MIS_0_0_0
FR,PTB_all_0_0_all,2012,22.76884,0.99644091807505,NA,NA,
FR,SDN_all_0_0_all,2012,5.73308,0.999338855388937,NA,NA,SSC_DEF_All_0_0_All
FR,SSC_DEF_100-119_0_0_all,2012,NA,NA,4.23331,0.999768756376051,SSC_DEF_All_0_0_All
FR,SSC_DEF_70-99_0_0_all,2012,6,0.999999894436911,245.55655,0.970237155896736,SSC_DEF_all_0_0_all
FR,SSC_DEF_All_0_0_All,2012,118.52665,0.97514776464432,NA,NA,
FR,SSC_DEF_all_0_0_all,2012,NA,NA,0.0052,0.999999941537875,SSC_DEF_All_0_0_All
FR,TBB_DEF_100-119_0_0_all,2012,14.6297,0.998065782720748,NA,NA,
FR,TBB_DEF_70-99_0_0_all,2012,587.35281,0.921509907508876,425.57326,0.955414706052493,
FR,TBB_DEF_>=120_0_0_all,2012,0.14,0.99999947844677,NA,NA,
FR,TBB_DEF_all_0_0_all,2012,3.3252,0.999708576690603,NA,NA,
FR,DRB_MOL_0_0_0_all,2013,NA,NA,92.65108,0.99508163615512,DRB_all_0_0_all
FR,DRB_all_0_0_all,2013,110.53404,0.991477406470524,187.29838,0.971927689770258,
FR,FPO_CRU_0_0_0_all,2013,NA,NA,0.09,0.999999001406373,MIS_MIS_0_0_0
FR,GNS_DEF_100-119_0_0_all,2013,5870206,0.6283460823236,4.17983,0.999928398499776,
FR,GNS_DEF_120-219_0_0_all,2013,64.06699,0.996044806072049,988.93349,0.897008301240836,
FR,GNS_DEF_80-99_0_0,2013,11.99663,0.999299352123888,NA,NA,
FR,GNS_DEF_>=100_0_0,2013,6929.68955,0.382405615310099,NA,NA,
FR,GNS_DEF_>=220_0_0_all,2013,NA,NA,5.51636,0.999839591018884,GNS_DEF_120-219_0_0_all
FR,GNS_DEF_all_0_0_all,2013,NA,NA,31.90731,0.998138877075857,GNS_DEF_120-219_0_0_all
FR,GTR_CRU_0_0_0_all,2013,NA,NA,7,1,
FR,GTR_DEF_100-119_0_0_all,2013,149.71304,0.986231059581881,285.58041,0.967948222351004,
FR,GTR_DEF_120-219_0_0_all,2013,48.10105,0.997018492551144,533.54296,0.9357675205281,
FR,GTR_DEF_90-99_0_0_all,2013,1652.20845,0.907706804133395,2855.65421,0.823418687153377,
FR,GTR_DEF_>=220_0_0_all,2013,NA,NA,37.33895,0.997460952896368,
FR,GTR_DEF_all_0_0_all,2013,1803.88327,0.874261941112497,129.00587,0.993113108962207,
FR,LHM_DEF,2013,NA,NA,135.6132,0.987552585249906,LLS_DEF_0_0_0_all
FR,LLS_DEF,2013,NA,NA,744.49637,0.912826372108119,LLS_DEF_0_0_0_all
FR,LLS_DEF_0_0_0_all,2013,595482,0.942112509754283,NA,NA,
FR,MIS_MIS_0_0_0,2013,95.03615,0.993401177662218,3179.51215,0.762745536166441,
FR,MIS_MIS_0_0_0_HC,2013,6279.48998,0.509518318445227,NA,NA,
FR,OTB_CRU_100-119_0_0_all,2013,0.20076,0.999999433209433,NA,NA,
FR,OTB_CRU_32-69_0_0_all,2013,31.47,0.998390307906563,NA,NA,
FR,OTB_CRU_>=70_0_0,2013,1104193,0.930058453305528,NA,NA,
FR,OTB_DEF_100-119_0_0,2013,427.53206,0.960204620933051,10909959,0.231800330498796,
FR,OTB_DEF_100-119_0_0_all,2013,11961.51621,0.242131234206978,NA,NA,
FR,OTB_DEF_16-31_0_0,2013,NA,NA,0.88098,0.999997089205809,OTB_DEF_32-69_0_0
FR,OTB_DEF_32-69_0_0,2013,19.63839,0.998787838413988,151.25523,0.97859104562454,
FR,OTB_DEF_70-99_0_0,2013,4015.21747,0.709624203303592,8976.62432,0.626617718170813,
FR,OTB_DEF_70-99_0_0_all,2013,2076.0107,0.797605981014385,NA,NA,
FR,OTB_DEF_<16_0_0_all,2013,5813,0.999869777235647,26.34161,0.999279079990847,
FR,OTB_DEF_>=120_0_0,2013,2.69002,0.999924230019994,3227.50595,0.695191481454142,
FR,OTB_DEF_>=120_0_0_all,2013,2270.37387,0.755582292362134,NA,NA,
FR,OTB_DEF_>=70_0_0,2013,1982995,0.837746797474998,NA,NA,
FR,OTB_DEF_All_0_0_All,2013,148.64055,0.989239918926536,NA,NA,
FR,OTB_DWS_100-119_0_0_all,2013,66.5308,0.994747928729053,74.64643,0.996667624438353,
FR,OTB_DWS_>=120_0_0_all,2013,466.23566,0.951550294547212,132.70681,0.990372163436904,
FR,OTB_SPF_32-69_0_0_all,2013,NA,NA,162.36356,0.975377375224526,OTM_SPF_32-69_0_0_all
FR,OTB_SPF_70-99_0_0_all,2013,NA,NA,1425.26313,0.853700786708632,OTM_SPF_32-69_0_0_all
FR,OTM_DEF,2013,2.32132,0.999971219387121,11.06653,0.999514206934172,
FR,OTM_DEF_100-119_0_0_all,2013,NA,NA,546.20955,0.924431507765512,
FR,OTM_DEF_32-69_0_0_all,2013,10.0293,0.99950237043232,9.79823,0.999722386722227,
FR,OTM_DEF_70-99_0_0_all,2013,195.46518,0.979958342423642,137.86895,0.984671255945186,
FR,OTM_SPF_16-31_0_0,2013,NA,NA,148.3034,0.981741999458014,OTM_SPF_32-69_0_0_all
FR,OTM_SPF_32-69_0_0_all,2013,13.27264,0.999056510098076,9605.92689,0.435894317272649,
FR,OTM_SPF_70-99_0_0_all,2013,NA,NA,1049.38633,0.875996754834169,OTM_SPF_32-69_0_0_all
FR,OTT_CRU_100-119_0_0,2013,1.19303,0.999995369321065,NA,NA,
FR,OTT_DEF_100-119_0_0,2013,6.33999,0.999630707808336,486.41426,0.946102205216404,
FR,OTT_DEF_100-119_0_0_all,2013,373.45363,0.9760016345576,NA,NA,
FR,OTT_DEF_70-99_0_0,2013,NA,NA,27.3234,0.998719408418857,OTT_DEF_100-119_0_0
FR,SDN_DEF_70-99_0_0_all,2013,28,1,NA,NA,SSC_DEF_All_0_0_All
FR,SDN_all_0_0_all,2013,36299,0.997753275794018,NA,NA,SSC_DEF_All_0_0_All
FR,SSC_DEF_100-119_0_0_all,2013,NA,NA,1.09547,0.999978371311896,SSC_DEF_All_0_0_All
FR,SSC_DEF_70-99_0_0_all,2013,NA,NA,292.65408,0.96188058878593,SSC_DEF_All_0_0_All
FR,SSC_DEF_>=120_0_0_all,2013,NA,NA,1.25656,0.999955096219106,SSC_DEF_All_0_0_All
FR,SSC_DEF_All_0_0_All,2013,160.16523,0.983200490336673,NA,NA,
FR,TBB_DEF_70-99_0_0_all,2013,406.93406,0.9684419918866,449.97436,0.955662663267987,
FR,TBB_DEF_all_0_0_all,2013,5.99726,0.999752107465383,0.04,0.99999985127329,
FR,DRB_MOL_0_0_0_all,2014,8.99466,0.999126671655041,108.37442,0.991208830687241,
FR,DRB_all_0_0_all,2014,63.02554,0.992358088199416,120.3469,0.988957403360112,
FR,FPO_CRU_0_0_0_all,2014,NA,NA,0.0655,0.999999522185876,MIS_MIS_0_0_0
FR,FPO_MOL_0_0_0_all,2014,4.33284,0.999666204149092,23,1,
FR,GNS_DEF_100-119_0_0_all,2014,1.07494,0.999969846130853,6.95706,0.99983175790763,
FR,GNS_DEF_120-219_0_0_all,2014,1614.3652,0.803194432746911,1179.03109,0.87731143000428,
FR,GNS_DEF_80-99_0_0,2014,1.83228,0.99984426275441,NA,NA,
FR,GNS_DEF_>=100_0_0,2014,8796.708837,0.4351048190156,NA,NA,
FR,GNS_DEF_>=220_0_0_all,2014,NA,NA,1.73533,0.999970353918822,GNS_DEF_120-219_0_0_all
FR,GNS_DEF_all_0_0_all,2014,1.50343,0.999878645158672,19.97151,0.999687228276002,
FR,GTR_CRU_0_0_0_all,2014,NA,NA,86,0.99999816145435,GTR_DEF_all_0_0_all
FR,GTR_DEF_100-119_0_0_all,2014,234.6567,0.973998545429339,316.55096,0.974811267082648,
FR,GTR_DEF_120-219_0_0_all,2014,32.55844,0.997373492638379,661.43227,0.930254401400122,
FR,GTR_DEF_90-99_0_0_all,2014,1423.41642,0.835746981775444,2580.93175,0.789817205361771,
FR,GTR_DEF_>=220_0_0_all,2014,1.46806,0.999912218675498,52.61679,0.997828178375587,
FR,GTR_DEF_all_0_0_all,2014,2253.268035,0.581822285552571,180.62956,0.978563760775084,
FR,LHM_DEF,2014,NA,NA,125.0241,0.983951202480579,LLS_DEF_0_0_0_all
FR,LLS_DEF,2014,NA,NA,1681.45985,0.824748738612522,LLS_DEF_0_0_0_all
FR,LLS_DEF_0_0_0_all,2014,2027.758435,0.726305178248453,NA,NA,
FR,MIS_MIS_0_0_0,2014,83.56013,0.989077566369918,3140.88299,0.675864000975048,
FR,MIS_MIS_0_0_0_HC,2014,716.04812,0.920434047783643,NA,NA,
FR,MIS_MIS_All_0_0_All,2014,260.336782,0.968632108999145,NA,NA,
FR,OTB_CRU_100-119_0_0_all,2014,14.34366,0.998641644269675,NA,NA,
FR,OTB_CRU_>=70_0_0,2014,80.420942,0.990916737690828,NA,NA,
FR,OTB_CRU_All_0_0_All,2014,0.20271,0.999998723663901,NA,NA,
FR,OTB_DEF_100-119_0_0,2014,662.94028,0.935595033468837,10628.93042,0.220811003239922,
FR,OTB_DEF_100-119_0_0_all,2014,10229.00074,0.233930172100836,NA,NA,
FR,OTB_DEF_16-31_0_0,2014,NA,NA,0.4718,0.999991789075902,OTB_DEF_32-69_0_0
FR,OTB_DEF_32-69_0_0,2014,20.46592,0.998313614686176,67.46761,0.994263878631365,
FR,OTB_DEF_70-99_0_0,2014,4162.20655,0.530291604050551,9035.35762,0.610613642126514,
FR,OTB_DEF_70-99_0_0_all,2014,2239.60762,0.633040562811679,NA,NA,
FR,OTB_DEF_<16_0_0_all,2014,20.64254,0.997845573250898,65.47862,0.995624165998169,
FR,OTB_DEF_>=120_0_0,2014,2.9205,0.999802359778095,2904.30523,0.736199568733074,
FR,OTB_DEF_>=120_0_0_all,2014,2050.39793,0.67993174532616,NA,NA,
