year,country,metier,area,Eff,Lan,matchTo
2010,FR,GNS_DEF_all_0_0_all,4,x,x,
2010,FR,GNS_DEF_all_0_0_all,7D,x,x,
2010,FR,GTR_DEF_100-119_0_0_all,4,x,x,
2010,FR,GTR_DEF_100-119_0_0_all,7D,x,x,
2010,FR,GTR_DEF_120-219_0_0_all,4,x,x,
2010,FR,GTR_DEF_120-219_0_0_all,7D,x,x,
2010,FR,GTR_DEF_90-99_0_0_all,4,x,x,
2010,FR,GTR_DEF_90-99_0_0_all,7D,x,x,
2010,FR,GTR_DEF_>=220_0_0_all,4,NA,x,GTR_DEF_>=220_0
2010,FR,GTR_DEF_>=220_0_0_all,7D,x,x,
2010,FR,GTR_DEF_all_0_0_all,4,NA,x,GTR_DEF_90-99_0_0_all
2010,FR,GTR_DEF_all_0_0_all,7D,x,x,
2010,FR,LHM_DEF,4,x,x,
2010,FR,LHM_DEF,7D,x,x,
2010,FR,LLS_DEF,4,x,x,
2010,FR,LLS_DEF,6A,x,x,
2010,FR,LLS_DEF,7D,x,x,
2010,FR,MIS_MIS_0_0_0,3AN,NA,x,
2010,FR,MIS_MIS_0_0_0,4,x,x,
2010,FR,MIS_MIS_0_0_0,6A,x,x,
2010,FR,MIS_MIS_0_0_0,7D,x,x,
2010,FR,OTB_CRU_100-119_0_0_all,7D,x,NA,
2010,FR,OTB_CRU_70-99_0_0_all,7D,x,x,
2010,FR,OTB_DEF_100-119_0_0,4,x,x,
2010,FR,OTB_DEF_100-119_0_0,6A,x,x,
2010,FR,OTB_DEF_100-119_0_0,7D,x,x,
2010,FR,OTB_DEF_16-31_0_0,4,NA,x,
2010,FR,OTB_DEF_16-31_0_0,7D,x,x,
2010,FR,OTB_DEF_32-69_0_0,4,x,x,
2010,FR,OTB_DEF_32-69_0_0,7D,x,x,
2010,FR,OTB_DEF_70-99_0_0,4,x,x,
2010,FR,OTB_DEF_70-99_0_0,7D,x,x,
2010,FR,OTB_DEF_<16_0_0_all,4,x,x,
2010,FR,OTB_DEF_<16_0_0_all,7D,x,x,
2010,FR,OTB_DEF_>=120_0_0,4,x,x,
2010,FR,OTB_DEF_>=120_0_0,6A,x,x,
2010,FR,OTB_DEF_>=120_0_0,7D,x,x,
2010,FR,OTB_DWS_100-119_0_0_all,4,x,NA,
2010,FR,OTB_DWS_100-119_0_0_all,6A,x,x,
2010,FR,OTB_DWS_>=120_0_0_all,4,x,x,
2010,FR,OTB_DWS_>=120_0_0_all,6A,x,x,
2010,FR,OTB_SPF_32-69_0_0_all,4,x,x,
2010,FR,OTB_SPF_32-69_0_0_all,7D,x,x,
2010,FR,OTB_SPF_70-99_0_0_all,4,x,x,
2010,FR,OTB_SPF_70-99_0_0_all,7D,x,x,
2010,FR,OTM_DEF,4,x,x,
2010,FR,OTM_DEF,7D,x,x,
2010,FR,OTM_DEF_100-119_0_0_all,4,x,x,
2010,FR,OTM_DEF_100-119_0_0_all,7D,x,x,
2010,FR,OTM_DEF_32-69_0_0_all,4,x,x,
2010,FR,OTM_DEF_32-69_0_0_all,7D,x,x,
2010,FR,OTM_DEF_70-99_0_0_all,4,x,x,
2010,FR,OTM_DEF_70-99_0_0_all,7D,x,x,
2010,FR,OTM_SPF_16-31_0_0,4,x,x,
2010,FR,OTM_SPF_16-31_0_0,7D,x,x,
2010,FR,OTM_SPF_32-69_0_0_all,4,x,x,
2010,FR,OTM_SPF_32-69_0_0_all,7D,x,x,
2010,FR,OTM_SPF_70-99_0_0_all,4,x,x,
2010,FR,OTM_SPF_70-99_0_0_all,7D,x,x,
2010,FR,OTT_CRU_100-119_0_0,7D,x,NA,
2010,FR,OTT_DEF_100-119_0_0,4,x,NA,
2010,FR,OTT_DEF_100-119_0_0,6A,x,x,
2010,FR,OTT_DEF_100-119_0_0,7D,x,NA,
2010,FR,OTT_DEF_70-99_0_0,7D,x,x,
2010,FR,PS_SPF_0_0_0,4,x,x,
2010,FR,PS_SPF_0_0_0,7D,x,x,
2010,FR,SSC_DEF_100-119_0_0_all,4,NA,x,SSC_DEF_70-99_0_0_all
2010,FR,SSC_DEF_100-119_0_0_all,7D,x,x,
2010,FR,SSC_DEF_70-99_0_0_all,4,x,x,
2010,FR,SSC_DEF_70-99_0_0_all,7D,x,x,
2010,FR,SSC_DEF_all_0_0_all,7D,x,x,
2010,FR,TBB_DEF_70-99_0_0_all,4,NA,x,
2010,FR,TBB_DEF_70-99_0_0_all,7D,x,x,
2011,FR,DRB_MOL_0_0_0_all,4,NA,x,
2011,FR,DRB_MOL_0_0_0_all,7D,x,x,
2011,FR,DRB_all_0_0_all,7D,x,x,
2011,FR,GNS_DEF_100-119_0_0_all,6A,x,x,
2011,FR,GNS_DEF_100-119_0_0_all,7D,x,x,
2011,FR,GNS_DEF_120-219_0_0_all,4,x,x,
2011,FR,GNS_DEF_120-219_0_0_all,6A,x,x,
2011,FR,GNS_DEF_120-219_0_0_all,7D,x,x,
2011,FR,GNS_DEF_>=220_0_0_all,6A,x,x,
2011,FR,GNS_DEF_>=220_0_0_all,7D,x,x,
2011,FR,GNS_DEF_all_0_0_all,4,x,x,
2011,FR,GNS_DEF_all_0_0_all,7D,x,x,
2011,FR,GTR_DEF_100-119_0_0_all,4,x,x,
2011,FR,GTR_DEF_100-119_0_0_all,7D,x,x,
2011,FR,GTR_DEF_120-219_0_0_all,4,x,x,
2011,FR,GTR_DEF_120-219_0_0_all,7D,x,x,
2011,FR,GTR_DEF_90-99_0_0_all,4,x,x,
2011,FR,GTR_DEF_90-99_0_0_all,7D,x,x,
2011,FR,GTR_DEF_>=220_0_0_all,4,x,x,
2011,FR,GTR_DEF_>=220_0_0_all,7D,x,x,
2011,FR,GTR_DEF_all_0_0_all,4,x,x,
2011,FR,GTR_DEF_all_0_0_all,7D,x,x,
2011,FR,LHM_DEF,4,x,x,
2011,FR,LHM_DEF,7D,x,x,
2011,FR,LLS_DEF,4,x,x,
2011,FR,LLS_DEF,6A,x,x,
2011,FR,LLS_DEF,7D,x,x,
2011,FR,MIS_MIS_0_0_0,4,x,x,
2011,FR,MIS_MIS_0_0_0,6A,x,x,
2011,FR,MIS_MIS_0_0_0,7D,x,x,
2011,FR,OTB_CRU_100-119_0_0_all,7D,x,NA,
2011,FR,OTB_CRU_70-99_0_0_all,4,NA,x,
2011,FR,OTB_CRU_70-99_0_0_all,7D,x,x,
2011,FR,OTB_DEF_100-119_0_0,4,x,x,
2011,FR,OTB_DEF_100-119_0_0,6A,x,x,
2011,FR,OTB_DEF_100-119_0_0,7D,x,x,
2011,FR,OTB_DEF_16-31_0_0,4,NA,x,
2011,FR,OTB_DEF_16-31_0_0,7D,x,x,
2011,FR,OTB_DEF_32-69_0_0,4,x,x,
2011,FR,OTB_DEF_32-69_0_0,6A,x,x,
2011,FR,OTB_DEF_32-69_0_0,7D,x,x,
2011,FR,OTB_DEF_70-99_0_0,4,x,x,
2011,FR,OTB_DEF_70-99_0_0,7D,x,x,
2011,FR,OTB_DEF_<16_0_0_all,4,x,x,
2011,FR,OTB_DEF_<16_0_0_all,7D,x,x,
2011,FR,OTB_DEF_>=120_0_0,4,x,x,
2011,FR,OTB_DEF_>=120_0_0,6A,x,x,
2011,FR,OTB_DEF_>=120_0_0,7D,x,x,
2011,FR,OTB_DWS_100-119_0_0_all,6A,x,x,
2011,FR,OTB_DWS_>=120_0_0_all,4,x,x,
2011,FR,OTB_DWS_>=120_0_0_all,6A,x,x,
2011,FR,OTB_SPF_32-69_0_0_all,7D,x,x,
2011,FR,OTB_SPF_70-99_0_0_all,4,x,x,
2011,FR,OTB_SPF_70-99_0_0_all,7D,x,x,
2011,FR,OTM_DEF,4,x,x,
2011,FR,OTM_DEF,7D,x,x,
2011,FR,OTM_DEF_100-119_0_0_all,7D,x,x,
2011,FR,OTM_DEF_32-69_0_0_all,7D,x,x,
2011,FR,OTM_DEF_70-99_0_0_all,4,x,x,
2011,FR,OTM_DEF_70-99_0_0_all,7D,x,x,
2011,FR,OTM_SPF_16-31_0_0,4,x,x,
2011,FR,OTM_SPF_16-31_0_0,7D,x,x,
2011,FR,OTM_SPF_32-69_0_0_all,4,x,x,
2011,FR,OTM_SPF_32-69_0_0_all,6A,x,x,
2011,FR,OTM_SPF_32-69_0_0_all,7D,x,x,
2011,FR,OTM_SPF_70-99_0_0_all,4,x,x,
2011,FR,OTM_SPF_70-99_0_0_all,7D,x,x,
2011,FR,OTT_CRU_100-119_0_0,7D,x,NA,
2011,FR,OTT_DEF_100-119_0_0,4,x,NA,
2011,FR,OTT_DEF_100-119_0_0,6A,x,x,
2011,FR,OTT_DEF_100-119_0_0,7D,x,x,
2011,FR,OTT_DEF_70-99_0_0,7D,x,x,
2011,FR,PS_SPF_0_0_0,4,x,x,
2011,FR,PS_SPF_0_0_0,7D,x,x,
2011,FR,SSC_DEF_100-119_0_0_all,7D,x,x,
2011,FR,SSC_DEF_70-99_0_0_all,4,x,x,
2011,FR,SSC_DEF_70-99_0_0_all,7D,x,x,
2011,FR,SSC_DEF_all_0_0_all,4,x,x,
2011,FR,SSC_DEF_all_0_0_all,7D,x,x,
2011,FR,TBB_DEF_100-119_0_0_all,4,NA,x,
2011,FR,TBB_DEF_70-99_0_0_all,4,NA,x,
2011,FR,TBB_DEF_70-99_0_0_all,7D,x,x,
2012,FR,DRB_MOL_0_0_0_all,7D,x,x,
2012,FR,DRB_all_0_0_all,7D,x,x,
2012,FR,FPO_MOL_0_0_0_all,7D,x,x,
2012,FR,GNS_DEF_100-119_0_0_all,7D,x,x,
2012,FR,GNS_DEF_120-219_0_0_all,4,x,x,
2012,FR,GNS_DEF_120-219_0_0_all,6A,x,x,
2012,FR,GNS_DEF_120-219_0_0_all,7D,x,x,
2012,FR,GNS_DEF_>=220_0_0_all,7D,x,x,
2012,FR,GNS_DEF_all_0_0_all,4,x,x,
2012,FR,GNS_DEF_all_0_0_all,7D,x,x,
2012,FR,GTR_CRU_0_0_0_all,7D,x,x,
2012,FR,GTR_DEF_100-119_0_0_all,4,x,x,
2012,FR,GTR_DEF_100-119_0_0_all,7D,x,x,
2012,FR,GTR_DEF_120-219_0_0_all,4,x,x,
2012,FR,GTR_DEF_120-219_0_0_all,7D,x,x,
2012,FR,GTR_DEF_90-99_0_0_all,4,x,x,
2012,FR,GTR_DEF_90-99_0_0_all,7D,x,x,
2012,FR,GTR_DEF_>=220_0_0_all,4,x,x,
2012,FR,GTR_DEF_>=220_0_0_all,7D,x,x,
2012,FR,GTR_DEF_all_0_0_all,4,NA,x,GTR_DEF_90-99_0_0_all
2012,FR,GTR_DEF_all_0_0_all,7D,x,x,
2012,FR,LHM_DEF,4,x,x,
2012,FR,LHM_DEF,7D,x,x,
2012,FR,LLS_DEF,4,x,x,
2012,FR,LLS_DEF,6A,x,x,
2012,FR,LLS_DEF,7D,x,x,
2012,FR,MIS_MIS_0_0_0,4,x,x,
2012,FR,MIS_MIS_0_0_0,6A,x,x,
2012,FR,MIS_MIS_0_0_0,7D,x,x,
2012,FR,OTB_DEF_100-119_0_0,4,x,x,
2012,FR,OTB_DEF_100-119_0_0,6A,x,x,
2012,FR,OTB_DEF_100-119_0_0,7D,x,x,
2012,FR,OTB_DEF_16-31_0_0,4,NA,x,
2012,FR,OTB_DEF_16-31_0_0,7D,x,x,
2012,FR,OTB_DEF_32-69_0_0,4,NA,x,
2012,FR,OTB_DEF_32-69_0_0,6A,x,x,
2012,FR,OTB_DEF_32-69_0_0,7D,x,x,
2012,FR,OTB_DEF_70-99_0_0,4,x,x,
2012,FR,OTB_DEF_70-99_0_0,7D,x,x,
2012,FR,OTB_DEF_<16_0_0_all,4,x,x,
2012,FR,OTB_DEF_<16_0_0_all,7D,x,x,
2012,FR,OTB_DEF_>=120_0_0,3AN,x,NA,
2012,FR,OTB_DEF_>=120_0_0,4,x,x,
2012,FR,OTB_DEF_>=120_0_0,6A,x,x,
2012,FR,OTB_DEF_>=120_0_0,7D,x,x,
2012,FR,OTB_DWS_100-119_0_0_all,6A,x,x,
2012,FR,OTB_DWS_>=120_0_0_all,3AN,x,NA,
2012,FR,OTB_DWS_>=120_0_0_all,4,x,x,
2012,FR,OTB_DWS_>=120_0_0_all,6A,x,x,
2012,FR,OTB_SPF_32-69_0_0_all,7D,x,x,
2012,FR,OTB_SPF_70-99_0_0_all,4,x,x,
2012,FR,OTB_SPF_70-99_0_0_all,7D,x,x,
2012,FR,OTM_DEF,4,x,x,
2012,FR,OTM_DEF,7D,x,x,
2012,FR,OTM_DEF_100-119_0_0_all,4,x,x,
2012,FR,OTM_DEF_100-119_0_0_all,7D,x,x,
2012,FR,OTM_DEF_32-69_0_0_all,4,x,x,
2012,FR,OTM_DEF_32-69_0_0_all,7D,x,x,
2012,FR,OTM_DEF_70-99_0_0_all,4,x,x,
2012,FR,OTM_DEF_70-99_0_0_all,7D,x,x,
2012,FR,OTM_SPF_16-31_0_0,4,x,x,
2012,FR,OTM_SPF_16-31_0_0,7D,x,x,
2012,FR,OTM_SPF_32-69_0_0_all,4,x,x,
2012,FR,OTM_SPF_32-69_0_0_all,6A,x,x,
2012,FR,OTM_SPF_32-69_0_0_all,7D,x,x,
2012,FR,OTM_SPF_70-99_0_0_all,4,x,x,
2012,FR,OTM_SPF_70-99_0_0_all,7D,x,x,
2012,FR,OTT_CRU_100-119_0_0,7D,x,NA,
2012,FR,OTT_DEF_100-119_0_0,6A,x,x,
2012,FR,OTT_DEF_100-119_0_0,7D,x,NA,
2012,FR,OTT_DEF_70-99_0_0,7D,x,x,
2012,FR,PS_SPF_0_0_0,7D,x,x,
2012,FR,SSC_DEF_100-119_0_0_all,7D,x,x,
2012,FR,SSC_DEF_70-99_0_0_all,4,x,x,
2012,FR,SSC_DEF_70-99_0_0_all,7D,x,x,
2012,FR,SSC_DEF_all_0_0_all,7D,x,x,
2012,FR,TBB_DEF_70-99_0_0_all,4,NA,x,
2012,FR,TBB_DEF_70-99_0_0_all,7D,x,x,
2013,FR,DRB_MOL_0_0_0_all,7D,x,x,
2013,FR,DRB_all_0_0_all,7D,x,x,
2013,FR,FPO_CRU_0_0_0_all,7D,x,x,
2013,FR,GNS_DEF_100-119_0_0_all,6A,x,x,
2013,FR,GNS_DEF_100-119_0_0_all,7D,x,x,
2013,FR,GNS_DEF_120-219_0_0_all,4,x,x,
2013,FR,GNS_DEF_120-219_0_0_all,6A,x,x,
2013,FR,GNS_DEF_120-219_0_0_all,7D,x,x,
2013,FR,GNS_DEF_>=220_0_0_all,7D,x,x,
2013,FR,GNS_DEF_all_0_0_all,7D,x,x,
2013,FR,GTR_CRU_0_0_0_all,7D,x,x,
2013,FR,GTR_DEF_100-119_0_0_all,4,x,x,
2013,FR,GTR_DEF_100-119_0_0_all,7D,x,x,
2013,FR,GTR_DEF_120-219_0_0_all,4,x,x,
2013,FR,GTR_DEF_120-219_0_0_all,7D,x,x,
2013,FR,GTR_DEF_90-99_0_0_all,4,x,x,
2013,FR,GTR_DEF_90-99_0_0_all,7D,x,x,
2013,FR,GTR_DEF_>=220_0_0_all,4,x,x,
2013,FR,GTR_DEF_>=220_0_0_all,7D,x,x,
2013,FR,GTR_DEF_all_0_0_all,4,x,x,
2013,FR,GTR_DEF_all_0_0_all,7D,x,x,
2013,FR,LHM_DEF,4,x,x,
2013,FR,LHM_DEF,7D,x,x,
2013,FR,LLS_DEF,4,x,x,
2013,FR,LLS_DEF,6A,x,x,
2013,FR,LLS_DEF,7D,x,x,
2013,FR,MIS_MIS_0_0_0,4,x,x,
2013,FR,MIS_MIS_0_0_0,6A,x,x,
2013,FR,MIS_MIS_0_0_0,7D,x,x,
2013,FR,OTB_DEF_100-119_0_0,4,x,x,
2013,FR,OTB_DEF_100-119_0_0,6A,x,x,
2013,FR,OTB_DEF_100-119_0_0,7D,x,x,
2013,FR,OTB_DEF_16-31_0_0,7D,x,x,
2013,FR,OTB_DEF_32-69_0_0,4,NA,x,
2013,FR,OTB_DEF_32-69_0_0,6A,x,x,
2013,FR,OTB_DEF_32-69_0_0,7D,x,x,
2013,FR,OTB_DEF_70-99_0_0,4,x,x,
2013,FR,OTB_DEF_70-99_0_0,7D,x,x,
2013,FR,OTB_DEF_<16_0_0_all,4,x,x,
2013,FR,OTB_DEF_<16_0_0_all,7D,x,x,
2013,FR,OTB_DEF_>=120_0_0,3AN,x,NA,
2013,FR,OTB_DEF_>=120_0_0,4,x,x,
2013,FR,OTB_DEF_>=120_0_0,6A,x,x,
2013,FR,OTB_DEF_>=120_0_0,7D,x,x,
2013,FR,OTB_DWS_100-119_0_0_all,4,x,NA,
2013,FR,OTB_DWS_100-119_0_0_all,6A,x,x,
2013,FR,OTB_DWS_>=120_0_0_all,4,x,NA,
2013,FR,OTB_DWS_>=120_0_0_all,6A,x,x,
2013,FR,OTB_SPF_32-69_0_0_all,4,x,x,
2013,FR,OTB_SPF_32-69_0_0_all,7D,x,x,
2013,FR,OTB_SPF_70-99_0_0_all,4,x,x,
2013,FR,OTB_SPF_70-99_0_0_all,7D,x,x,
2013,FR,OTM_DEF,7D,x,x,
2013,FR,OTM_DEF_100-119_0_0_all,7D,x,x,
2013,FR,OTM_DEF_32-69_0_0_all,7D,x,x,
2013,FR,OTM_DEF_70-99_0_0_all,4,x,x,
2013,FR,OTM_DEF_70-99_0_0_all,7D,x,x,
2013,FR,OTM_SPF_16-31_0_0,4,x,x,
2013,FR,OTM_SPF_16-31_0_0,7D,x,x,
2013,FR,OTM_SPF_32-69_0_0_all,4,x,x,
2013,FR,OTM_SPF_32-69_0_0_all,6A,x,x,
2013,FR,OTM_SPF_32-69_0_0_all,7D,x,x,
2013,FR,OTM_SPF_70-99_0_0_all,4,x,x,
2013,FR,OTM_SPF_70-99_0_0_all,7D,x,x,
2013,FR,OTT_DEF_100-119_0_0,6A,x,x,
2013,FR,OTT_DEF_100-119_0_0,7D,x,x,
2013,FR,OTT_DEF_70-99_0_0,7D,x,x,
2013,FR,SSC_DEF_100-119_0_0_all,7D,x,x,
2013,FR,SSC_DEF_70-99_0_0_all,4,x,x,
2013,FR,SSC_DEF_70-99_0_0_all,7D,x,x,
2013,FR,SSC_DEF_>=120_0_0_all,7D,x,x,
2013,FR,TBB_DEF_100-119_0_0_all,4,NA,x,
2013,FR,TBB_DEF_70-99_0_0_all,4,NA,x,
2013,FR,TBB_DEF_70-99_0_0_all,7D,x,x,
2013,FR,TBB_DEF_all_0_0_all,7D,x,x,
2014,FR,DRB_MOL_0_0_0_all,4,NA,x,
2014,FR,DRB_MOL_0_0_0_all,7D,x,x,
2014,FR,DRB_all_0_0_all,4,NA,x,
2014,FR,DRB_all_0_0_all,7D,x,x,
2014,FR,FPO_CRU_0_0_0_all,7D,x,x,
2014,FR,FPO_MOL_0_0_0_all,7D,x,x,
2014,FR,GNS_DEF_100-119_0_0_all,6A,x,x,
2014,FR,GNS_DEF_100-119_0_0_all,7D,x,x,
2014,FR,GNS_DEF_120-219_0_0_all,4,x,x,
2014,FR,GNS_DEF_120-219_0_0_all,6A,x,x,
2014,FR,GNS_DEF_120-219_0_0_all,7D,x,x,
2014,FR,GNS_DEF_>=220_0_0_all,4,x,x,
2014,FR,GNS_DEF_>=220_0_0_all,6A,x,x,
2014,FR,GNS_DEF_>=220_0_0_all,7D,x,x,
2014,FR,GNS_DEF_all_0_0_all,6A,x,x,
2014,FR,GNS_DEF_all_0_0_all,7D,x,x,
2014,FR,GTR_CRU_0_0_0_all,7D,x,x,
2014,FR,GTR_DEF_100-119_0_0_all,4,x,x,
2014,FR,GTR_DEF_100-119_0_0_all,7D,x,x,
2014,FR,GTR_DEF_120-219_0_0_all,4,x,x,
2014,FR,GTR_DEF_120-219_0_0_all,7D,x,x,
2014,FR,GTR_DEF_90-99_0_0_all,4,x,x,
2014,FR,GTR_DEF_90-99_0_0_all,7D,x,x,
2014,FR,GTR_DEF_>=220_0_0_all,4,x,x,
2014,FR,GTR_DEF_>=220_0_0_all,7D,x,x,
2014,FR,GTR_DEF_all_0_0_all,4,x,x,
2014,FR,GTR_DEF_all_0_0_all,7D,x,x,
2014,FR,LHM_DEF,4,x,x,
2014,FR,LHM_DEF,7D,x,x,
2014,FR,LLS_DEF,4,x,x,
2014,FR,LLS_DEF,6A,x,x,
2014,FR,LLS_DEF,7D,x,x,
2014,FR,MIS_MIS_0_0_0,4,x,x,
2014,FR,MIS_MIS_0_0_0,6A,x,x,
2014,FR,MIS_MIS_0_0_0,7D,x,x,
2014,FR,OTB_CRU_70-99_0_0_all,4,NA,x,
2014,FR,OTB_DEF_100-119_0_0,4,x,x,
2014,FR,OTB_DEF_100-119_0_0,6A,x,x,
2014,FR,OTB_DEF_100-119_0_0,7D,x,x,
2014,FR,OTB_DEF_16-31_0_0,7D,x,x,
2014,FR,OTB_DEF_32-69_0_0,4,NA,x,
2014,FR,OTB_DEF_32-69_0_0,7D,x,x,
2014,FR,OTB_DEF_70-99_0_0,4,x,x,
2014,FR,OTB_DEF_70-99_0_0,7D,x,x,
2014,FR,OTB_DEF_<16_0_0_all,4,x,x,
2014,FR,OTB_DEF_<16_0_0_all,7D,x,x,
2014,FR,OTB_DEF_>=120_0_0,3AN,x,x,
2014,FR,OTB_DEF_>=120_0_0,4,x,x,
2014,FR,OTB_DEF_>=120_0_0,6A,x,x,
2014,FR,OTB_DEF_>=120_0_0,7D,x,x,
2014,FR,OTB_DWS_100-119_0_0_all,6A,x,x,
2014,FR,OTB_DWS_>=120_0_0_all,4,x,x,
2014,FR,OTB_DWS_>=120_0_0_all,6A,x,x,
2014,FR,OTB_SPF_32-69_0_0_all,7D,x,x,
2014,FR,OTB_SPF_70-99_0_0_all,4,x,x,
2014,FR,OTB_SPF_70-99_0_0_all,7D,x,x,
2014,FR,OTM_DEF,7D,x,x,
2014,FR,OTM_DEF_100-119_0_0_all,4,x,x,
2014,FR,OTM_DEF_100-119_0_0_all,7D,x,x,
2014,FR,OTM_DEF_32-69_0_0_all,4,x,x,
2014,FR,OTM_DEF_32-69_0_0_all,7D,x,x,
2014,FR,OTM_DEF_70-99_0_0_all,4,x,x,
2014,FR,OTM_DEF_70-99_0_0_all,7D,x,x,
2014,FR,OTM_SPF_16-31_0_0,4,x,x,
2014,FR,OTM_SPF_16-31_0_0,7D,x,x,
2014,FR,OTM_SPF_32-69_0_0_all,4,x,x,
2014,FR,OTM_SPF_32-69_0_0_all,6A,x,x,
2014,FR,OTM_SPF_32-69_0_0_all,7D,x,x,
2014,FR,OTM_SPF_70-99_0_0_all,4,x,x,
2014,FR,OTM_SPF_70-99_0_0_all,7D,x,x,
2014,FR,OTT_DEF_100-119_0_0,4,x,x,
2014,FR,OTT_DEF_100-119_0_0,6A,x,x,
2014,FR,OTT_DEF_70-99_0_0,7D,x,x,
2014,FR,PS_SPF_0_0_0,4,x,x,
2014,FR,SSC_DEF_100-119_0_0_all,4,NA,x,SSC_DEF_70-99_0_0_all
2014,FR,SSC_DEF_100-119_0_0_all,7D,x,x,
2014,FR,SSC_DEF_70-99_0_0_all,4,x,x,
2014,FR,SSC_DEF_70-99_0_0_all,7D,x,x,
2014,FR,SSC_DEF_>=120_0_0_all,4,NA,x,SSC_DEF_70-99_0_0_all
2014,FR,SSC_DEF_>=120_0_0_all,7D,x,x,
2014,FR,TBB_DEF_70-99_0_0_all,4,NA,x,
2014,FR,TBB_DEF_70-99_0_0_all,7D,x,x,
2015,FR,DRB_MOL_0_0_0_all,7D,x,x,
2015,FR,DRB_all_0_0_all,7D,x,x,
2015,FR,GNS_DEF_100-119_0_0_all,6A,x,x,
2015,FR,GNS_DEF_100-119_0_0_all,7D,x,x,
2015,FR,GNS_DEF_120-219_0_0_all,4,x,x,
2015,FR,GNS_DEF_120-219_0_0_all,6A,x,x,
2015,FR,GNS_DEF_120-219_0_0_all,7D,x,x,
2015,FR,GNS_DEF_>=220_0_0_all,7D,x,x,
2015,FR,GNS_DEF_all_0_0_all,4,x,x,
2015,FR,GNS_DEF_all_0_0_all,7D,x,x,
2015,FR,GTR_CRU_0_0_0_all,7D,x,x,
2015,FR,GTR_DEF_100-119_0_0_all,4,x,x,
2015,FR,GTR_DEF_100-119_0_0_all,7D,x,x,
2015,FR,GTR_DEF_120-219_0_0_all,4,x,x,
2015,FR,GTR_DEF_120-219_0_0_all,7D,x,x,
2015,FR,GTR_DEF_90-99_0_0_all,4,x,x,
2015,FR,GTR_DEF_90-99_0_0_all,7D,x,x,
2015,FR,GTR_DEF_>=220_0_0_all,4,x,x,
2015,FR,GTR_DEF_>=220_0_0_all,7D,x,x,
2015,FR,GTR_DEF_all_0_0_all,4,x,x,
2015,FR,GTR_DEF_all_0_0_all,7D,x,x,
2015,FR,LHM_DEF,4,x,x,
2015,FR,LHM_DEF,7D,x,x,
2015,FR,LLS_DEF,4,x,x,
2015,FR,LLS_DEF,6A,x,x,
2015,FR,LLS_DEF,7D,x,x,
2015,FR,MIS_MIS_0_0_0,4,x,x,
2015,FR,MIS_MIS_0_0_0,6A,x,x,
2015,FR,MIS_MIS_0_0_0,7D,x,x,
2015,FR,OTB_DEF_100-119_0_0,4,x,x,
2015,FR,OTB_DEF_100-119_0_0,6A,x,x,
2015,FR,OTB_DEF_100-119_0_0,7D,x,x,
2015,FR,OTB_DEF_16-31_0_0,7D,x,x,
2015,FR,OTB_DEF_32-69_0_0,4,NA,x,
2015,FR,OTB_DEF_32-69_0_0,7D,x,x,
2015,FR,OTB_DEF_70-99_0_0,4,x,x,
2015,FR,OTB_DEF_70-99_0_0,7D,x,x,
2015,FR,OTB_DEF_<16_0_0_all,4,NA,x,
2015,FR,OTB_DEF_<16_0_0_all,7D,x,x,
2015,FR,OTB_DEF_>=120_0_0,4,x,x,
2015,FR,OTB_DEF_>=120_0_0,6A,x,x,
2015,FR,OTB_DEF_>=120_0_0,7D,x,x,
2015,FR,OTB_DWS_100-119_0_0_all,6A,x,x,
2015,FR,OTB_DWS_>=120_0_0_all,4,x,x,
2015,FR,OTB_DWS_>=120_0_0_all,6A,x,x,
2015,FR,OTB_SPF_32-69_0_0_all,7D,x,x,
2015,FR,OTB_SPF_70-99_0_0_all,4,x,x,
2015,FR,OTB_SPF_70-99_0_0_all,7D,x,x,
2015,FR,OTM_DEF,7D,x,x,
2015,FR,OTM_DEF_100-119_0_0_all,7D,x,x,
2015,FR,OTM_DEF_32-69_0_0_all,4,x,x,
2015,FR,OTM_DEF_32-69_0_0_all,7D,x,x,
2015,FR,OTM_DEF_70-99_0_0_all,4,x,x,
2015,FR,OTM_DEF_70-99_0_0_all,7D,x,x,
2015,FR,OTM_SPF_16-31_0_0,7D,x,x,
2015,FR,OTM_SPF_32-69_0_0_all,4,x,x,
2015,FR,OTM_SPF_32-69_0_0_all,6A,x,x,
2015,FR,OTM_SPF_32-69_0_0_all,7D,x,x,
2015,FR,OTM_SPF_70-99_0_0_all,4,x,x,
2015,FR,OTM_SPF_70-99_0_0_all,7D,x,x,
2015,FR,OTT_DEF_100-119_0_0,6A,x,x,
2015,FR,OTT_DEF_70-99_0_0,7D,x,x,
2015,FR,PS_SPF_0_0_0,4,x,x,
2015,FR,PS_SPF_0_0_0,7D,x,x,
2015,FR,SSC_DEF_100-119_0_0_all,4,NA,x,SSC_DEF_70-99_0_0_all
2015,FR,SSC_DEF_100-119_0_0_all,7D,x,x,
2015,FR,SSC_DEF_70-99_0_0_all,4,x,x,
2015,FR,SSC_DEF_70-99_0_0_all,7D,x,x,
2015,FR,SSC_DEF_>=120_0_0_all,4,NA,x,SSC_DEF_70-99_0_0_all
2015,FR,SSC_DEF_>=120_0_0_all,7D,x,x,
2015,FR,TBB_DEF_70-99_0_0_all,4,NA,x,
2015,FR,TBB_DEF_70-99_0_0_all,7D,x,x,
2015,FR,TBB_DEF_all_0_0_all,7D,x,x,
